Geneid	Symbol	Young_GElaS
ENSMUSG00000030256.12	Bhlhe41	2.58947448892676
ENSMUSG00000035184.16	Fam124a	1.5448668397477
ENSMUSG00000019947.11	Arid5b	0.633933160030928
ENSMUSG00000055692.22	Tmem191c	0.732018452378786
ENSMUSG00000007570.17	Fance	0.483046015150941
ENSMUSG00000054619.8	Mettl7a1	1.00872474242413
ENSMUSG00000040717.7	Il17rd	0.171775232522121
ENSMUSG00000068854.8	H2bc21	0
ENSMUSG00000044783.17	Hjurp	0.533757093341448
ENSMUSG00000038546.10	Ranbp9	1.47409026992253
ENSMUSG00000062963.11	Ufc1	0.253728464987066
ENSMUSG00000048027.10	Rgmb	0.614493952695481
ENSMUSG00000021306.12	Gpr137b	0.899455490708239
ENSMUSG00000053091.17	Lins1	0.443521407037884
ENSMUSG00000004127.13	Trmt10a	0.580411562907041
ENSMUSG00000020621.7	Rdh14	0.252534322477376
ENSMUSG00000030232.19	Aebp2	0.384933287471471
ENSMUSG00000039191.13	Rbpj	0.301802219819667
ENSMUSG00000015243.5	Abca1	0.832703363045432
ENSMUSG00000021368.16	Tbc1d7	0.467048934844577
ENSMUSG00000005846.13	Rsl1d1	0.420625718713209
ENSMUSG00000061479.16	Snrpa	0.225580019630007
ENSMUSG00000116138.2	C030006K11Rik	0.625083277155738
ENSMUSG00000031171.12	Ftsj1	0.415208092390314
ENSMUSG00000026112.8	Coa5	0.424749878303829
ENSMUSG00000039016.6	Timm8b	0.864557763356915
ENSMUSG00000034471.13	Caskin2	0.0557503458139412
ENSMUSG00000045302.14	Preb	0.390605647925154
ENSMUSG00000046311.14	Zfp62	0.662871184309443
ENSMUSG00000020430.13	Pes1	0.365705503436434
ENSMUSG00000021235.14	Coq6	0.50338137451368
ENSMUSG00000025208.10	Mrpl43	0.9656791366257
ENSMUSG00000027404.16	Snrpb	0.644218305756231
ENSMUSG00000068335.7	Dok1	0.976978895940319
ENSMUSG00000033970.16	Rfc3	0.240327856849516
ENSMUSG00000020708.13	Psmc5	0.474038782157795
ENSMUSG00000023845.8	Lnpep	0.467989256991922
ENSMUSG00000039354.17	Smarcal1	0.400889949027159
ENSMUSG00000021806.5	Nid2	0.854615488076195
ENSMUSG00000018927.4	Ccl6	2.55105617580043
ENSMUSG00000009905.6	Kdsr	0.530333266925604
ENSMUSG00000036751.8	Cox6b1	0.331173218447064
ENSMUSG00000000301.17	Pemt	1.04327219634122
ENSMUSG00000030120.15	Mlf2	0.764845576852351
ENSMUSG00000031007.3	Atp6ap2	0.298608517662994
ENSMUSG00000035754.9	Wdr18	0.557093089702881
ENSMUSG00000005949.10	Ctns	0
ENSMUSG00000025626.17	Phf6	0.503228080793185
ENSMUSG00000030335.7	Mrpl51	1.05160740598932
ENSMUSG00000020883.19	Fbxl20	0.780796783258427
ENSMUSG00000063488.7	Zkscan7	0.527220108655992
ENSMUSG00000026482.14	Rgl1	0.110208625377891
ENSMUSG00000021906.15	Oxnad1	0.195911683591767
ENSMUSG00000045038.15	Prkce	0
ENSMUSG00000054237.7	Fra10ac1	0.397919327425939
ENSMUSG00000021969.9	Zdhhc20	0.446392355637059
ENSMUSG00000028337.15	Coro2a	1.2698558049875
ENSMUSG00000031398.14	Plxna3	0.74230180991525
ENSMUSG00000031479.10	Vps36	0.447884867659907
ENSMUSG00000028414.18	Fktn	0.629480763086926
ENSMUSG00000026872.19	Zeb2	0.407933830148744
ENSMUSG00000048550.18	Thnsl1	0
ENSMUSG00000020671.10	Rab10	0.235816596807408
ENSMUSG00000037166.6	Ppp1r14a	0.212346136271231
ENSMUSG00000024525.8	Impa2	1.01183582624132
ENSMUSG00000066735.9	Vkorc1l1	0.553069516060979
ENSMUSG00000026880.12	Stom	0.264849015566561
ENSMUSG00000020571.14	Pdia6	0.0857017654107581
ENSMUSG00000024235.12	Map3k8	0.793618400321028
ENSMUSG00000028643.12	Svbp	0.132625837776959
ENSMUSG00000078350.12	Smim1	1.24512473798866
ENSMUSG00000032182.16	Yipf2	0
ENSMUSG00000044894.15	Uqcrq	0.548314473220603
ENSMUSG00000041845.12	Rhod	0.980232165149116
ENSMUSG00000046207.15	Pik3r6	0.37542147706907
ENSMUSG00000025260.11	Hsd17b10	0.354841829941897
ENSMUSG00000026360.10	Rgs2	3.8022233968048
ENSMUSG00000025358.17	Cdk2	0.649554439290637
ENSMUSG00000022890.14	Atp5j	0.192031507406794
ENSMUSG00000031785.17	Adgrg1	1.17820564140136
ENSMUSG00000037369.18	Kdm6a	0.559992609500731
ENSMUSG00000021496.13	Pcbd2	0
ENSMUSG00000039616.11	Mocos	0.590099306475654
ENSMUSG00000041471.10	Shld2	0.517501854155297
ENSMUSG00000001739.15	Cldn15	1.03531904392294
ENSMUSG00000027248.14	Pdia3	0.615324895795041
ENSMUSG00000052566.9	Hook2	0.690688842589398
ENSMUSG00000026234.13	Ncl	0
ENSMUSG00000054509.8	Parp4	0.766602452125328
ENSMUSG00000014470.5	Rnf166	0.683953263398174
ENSMUSG00000043323.18	Fbrsl1	0.0593377964634425
ENSMUSG00000034957.11	Cebpa	1.02330153923225
ENSMUSG00000035392.18	Dennd1a	0.214373401577054
ENSMUSG00000021279.6	Cdc42bpb	0.149982633082001
ENSMUSG00000039230.15	Tbcd	0.0668964574919235
ENSMUSG00000021520.5	Uqcrb	0.409604010475052
ENSMUSG00000055839.7	Elob	0.220410335081254
ENSMUSG00000021385.11	Ippk	0.659202295061784
ENSMUSG00000017548.16	Suz12	0.281682424367971
ENSMUSG00000002797.10	Ggct	0.883420180546908
ENSMUSG00000005981.12	Trap1	0.130224085453161
ENSMUSG00000056899.11	Immp2l	0.0871241881226461
ENSMUSG00000042541.11	Sem1	0.233289262930141
ENSMUSG00000078607.7	1810010H24Rik	1.43979143071721
ENSMUSG00000020627.11	Klhl29	0.536482643381529
ENSMUSG00000001415.11	Smg5	0.317768520748954
ENSMUSG00000074472.11	Zfp872	0.205109810082703
ENSMUSG00000054814.15	Usp46	0.539720633388665
ENSMUSG00000037348.16	Paqr7	1.54918850855054
ENSMUSG00000037364.13	Srrt	0.493215164512478
ENSMUSG00000021715.13	Cwc27	0.357443139029119
ENSMUSG00000043943.15	Naalad2	0.33787287772603
ENSMUSG00000041215.17	Yeats2	0.52706106661508
ENSMUSG00000029096.16	Htra3	0.00238406878518594
ENSMUSG00000027618.18	Nfs1	0.164386791363898
ENSMUSG00000046402.11	Rbp1	0.194082720088082
ENSMUSG00000025050.9	Pcgf6	0.942003150897811
ENSMUSG00000036478.9	Btg1	1.20091855933327
ENSMUSG00000037400.18	Atp11b	0.515861377042555
ENSMUSG00000003662.11	Ciao1	0.0285823968204963
ENSMUSG00000027346.16	Gpcpd1	0.333740186005113
ENSMUSG00000039680.11	Mrps6	0.304431614130406
ENSMUSG00000059208.16	Hnrnpm	0.330657127943135
ENSMUSG00000014245.9	Pigl	0.895910193680272
ENSMUSG00000027889.18	Ampd2	0.816746233940384
ENSMUSG00000027673.13	Ndufb5	0.706621908534516
ENSMUSG00000029596.14	Sdsl	0.271533557223689
ENSMUSG00000017778.15	Cox7c	0.336320929758154
ENSMUSG00000025213.12	Kazald1	0.698172998701947
ENSMUSG00000018923.14	Med11	0.263507957156217
ENSMUSG00000015149.15	Sirt2	0.115745505030979
ENSMUSG00000019256.18	Ahr	0.059162173263181
ENSMUSG00000038717.10	Atp5l	0.388161868726296
ENSMUSG00000025666.17	Tmem47	0.173079371161512
ENSMUSG00000038064.8	Cldn22	0.787723215393953
ENSMUSG00000056025.13	Clca3a1	1.2955797198655
ENSMUSG00000056204.9	Pgpep1	0.562003196775396
ENSMUSG00000028729.16	Ebna1bp2	0.438998065346195
ENSMUSG00000048965.10	Mrgpre	0.849885940620947
ENSMUSG00000090000.3	Ier3ip1	0
ENSMUSG00000025154.16	Arhgap19	1.05323240737852
ENSMUSG00000084786.10	Ubl5	0.153011933987564
ENSMUSG00000026209.16	Dnpep	0.175738708885213
ENSMUSG00000018076.13	Med13l	0.243211046162078
ENSMUSG00000046215.4	Rprml	0.558056758855412
ENSMUSG00000027489.16	Necab3	1.19984607095972
ENSMUSG00000041959.15	S100a10	0.00778920966046175
ENSMUSG00000025776.14	Crispld1	0.0386103460537994
ENSMUSG00000024712.10	Rfk	0.343842586064114
ENSMUSG00000024781.17	Lipa	0.475317517099409
ENSMUSG00000022378.15	Cyrib	0.56402753423669
ENSMUSG00000055760.13	Gemin6	0.35343058481345
ENSMUSG00000020079.16	Supv3l1	0.566187122064644
ENSMUSG00000030559.9	Rab38	0.462994845521513
ENSMUSG00000078517.13	Emc1	0.0861832147326444
ENSMUSG00000040006.14	Ginm1	0.767411402928468
ENSMUSG00000066026.15	Dhrs3	0.152318834064645
ENSMUSG00000022665.16	Ccdc80	0
ENSMUSG00000024169.17	Ift140	0.0852382908220313
ENSMUSG00000029328.16	Hnrnpdl	0.180721943587422
ENSMUSG00000041417.16	Pik3r1	2.19744632860455
ENSMUSG00000022177.10	Haus4	1.01136304134288
ENSMUSG00000005378.18	Bud23	0.543748907372608
ENSMUSG00000078348.5	Sf3b5	0.251708832782131
ENSMUSG00000040822.8	1700123O20Rik	0.614252601185554
ENSMUSG00000018239.10	Zcchc10	0.327631115054749
ENSMUSG00000006235.7	Epor	1.118680952342
ENSMUSG00000029326.14	Enoph1	0.545565942336065
ENSMUSG00000022685.10	Parn	0.446533428167148
ENSMUSG00000014353.16	Tmem87b	1.18781235944464
ENSMUSG00000035329.8	Fbxo33	0.741865881875283
ENSMUSG00000059327.10	Eda	0.667058364858698
ENSMUSG00000038712.17	Mindy1	0.236392971313108
ENSMUSG00000004771.13	Rab11a	0.100644855076379
ENSMUSG00000044791.17	Setd2	0.382604497397486
ENSMUSG00000058690.15	Ccser2	0.0698642906119061
ENSMUSG00000024537.6	Psmg2	0.0797621832640303
ENSMUSG00000002102.16	Psmc3	0.39683784716889
ENSMUSG00000032872.17	Cyb5r4	0.470611872264515
ENSMUSG00000025613.14	Cct8	0.489549588274316
ENSMUSG00000014606.15	Slc25a11	0.455004348522698
ENSMUSG00000028664.15	Ephb2	1.49101335061118
ENSMUSG00000027796.3	Smad9	0.347846409376402
ENSMUSG00000033916.6	Chmp2a	0
ENSMUSG00000042208.16	0610010F05Rik	0.113298301723732
ENSMUSG00000043207.11	Zmpste24	0.399416984942055
ENSMUSG00000055148.8	Klf2	0.891450939128445
ENSMUSG00000036136.10	Fam110c	1.59383170419948
ENSMUSG00000030406.8	Gipr	0.160666043978087
ENSMUSG00000032350.10	Gclc	0
ENSMUSG00000027936.19	Crtc2	0.63871085360829
ENSMUSG00000023348.12	Trip6	0.588472830252662
ENSMUSG00000046876.17	Atxn1	0.439135113869796
ENSMUSG00000053510.13	Nrd1	0.38179431293942
ENSMUSG00000044881.8	Coa4	0.55517222064765
ENSMUSG00000037236.17	Matr3	0.203012713240104
ENSMUSG00000056671.8	Prelid2	0.856794953702679
ENSMUSG00000039270.10	Megf9	1.12142466606263
ENSMUSG00000040147.15	Maob	0.346590456375015
ENSMUSG00000031442.22	Mcf2l	0.398250911538821
ENSMUSG00000059325.15	Hopx	0.745183504147522
ENSMUSG00000053646.14	Plxnb1	0.196533413938122
ENSMUSG00000060147.16	Serpinb6a	0.646944705165926
ENSMUSG00000026473.17	Glul	1.25926942902819
ENSMUSG00000030314.17	Atg7	0.556168410967925
ENSMUSG00000036555.15	Iqce	0.353546395128898
ENSMUSG00000021589.14	Rhobtb3	0.619563792759322
ENSMUSG00000036718.18	Micall2	0.46948907314803
ENSMUSG00000027102.5	Hoxd8	0.172349207894661
ENSMUSG00000028910.13	Mecr	0.215672879225235
ENSMUSG00000034066.14	Farp2	0.146595043436895
ENSMUSG00000050144.14	Slc25a44	0.708771626226392
ENSMUSG00000001555.11	Fkbp10	0.578387795153406
ENSMUSG00000031511.17	Arhgef7	0.343475996978892
ENSMUSG00000023330.13	Dtwd1	0.287906033915985
ENSMUSG00000029816.11	Gpnmb	1.69182235698339
ENSMUSG00000029131.15	Dnajb6	0.455205131190555
ENSMUSG00000033885.16	Pxk	0.135808503300685
ENSMUSG00000021770.12	Samd8	0.534471782286994
ENSMUSG00000036139.7	Hoxc9	0.965994680285554
ENSMUSG00000033068.17	Entpd6	1.20683851389975
ENSMUSG00000028005.14	Gucy1b1	0
ENSMUSG00000001924.16	Uba1	0.358271994955389
ENSMUSG00000025218.7	Poll	0.0673038606410207
ENSMUSG00000028127.11	Abcd3	0.38053971781844
ENSMUSG00000036617.18	Etl4	1.11428421557853
ENSMUSG00000021832.9	Psmc6	0.323835542305834
ENSMUSG00000027293.14	Ehd4	0.0549056910424049
ENSMUSG00000030869.12	Ndufab1	0.737639014012041
ENSMUSG00000034118.16	Tpst1	0.761960179251096
ENSMUSG00000033256.15	Shf	0.724243782082191
ENSMUSG00000039886.9	Tmem120a	0.275010213663592
ENSMUSG00000022018.8	Rgcc	0.0863529693585131
ENSMUSG00000020435.18	Osbp2	0.898505792563911
ENSMUSG00000026035.16	Ppil3	0.317966833505229
ENSMUSG00000074733.15	Zfp950	0.0232406330932631
ENSMUSG00000022040.9	Ephx2	0.636458049099576
ENSMUSG00000005054.8	Cstb	0.0442240899100285
ENSMUSG00000019320.15	Noxo1	0.873271598554715
ENSMUSG00000021277.17	Traf3	1.00530430984931
ENSMUSG00000028476.14	Reck	0.505179656029269
ENSMUSG00000032396.18	Dis3l	0.515742071783412
ENSMUSG00000029486.14	Mrpl1	0.556144761436651
ENSMUSG00000025855.14	Prkar1b	0.367393301790257
ENSMUSG00000032743.16	Katnip	0.525343451291116
ENSMUSG00000036002.13	Fam214b	0.397251954808857
ENSMUSG00000024787.15	Snx15	0.495167849627545
ENSMUSG00000055128.16	Cgrrf1	0.714706496806898
ENSMUSG00000003360.16	Ddx23	0.421313550177673
ENSMUSG00000028706.15	Nsun4	0.510805942673766
ENSMUSG00000048486.7	Fitm2	0.32051895147165
ENSMUSG00000019843.15	Fyn	0.302777562858949
ENSMUSG00000031848.16	Lsm4	0.0501351163854445
ENSMUSG00000005779.13	Psmb4	0.433439411131351
ENSMUSG00000030545.10	Pex11a	0.999275398272176
ENSMUSG00000031984.9	2810004N23Rik	0
ENSMUSG00000060152.15	Pop5	0.736450380726071
ENSMUSG00000032602.7	Slc25a20	0.196021104018322
ENSMUSG00000047423.11	AI837181	0.267926159030199
ENSMUSG00000018442.14	Derl2	0.190859277826136
ENSMUSG00000039771.14	Polr2j	0.614221948581228
ENSMUSG00000025135.13	Anapc11	0.0845358064992468
ENSMUSG00000025237.17	Parp6	0.35224138322641
ENSMUSG00000037296.8	Lsm1	0.563474937086694
ENSMUSG00000044221.15	Grsf1	0.118222118317043
ENSMUSG00000031969.17	Acad8	0.215306745063744
ENSMUSG00000028248.16	Pnisr	0.701994836328949
ENSMUSG00000041961.15	Znrf3	0.0277921404054121
ENSMUSG00000071661.8	Zbtb3	0.943248775140935
ENSMUSG00000020986.14	Sec23a	0
ENSMUSG00000033579.17	Fa2h	0.558370860566178
ENSMUSG00000021577.15	Sdha	0.316847485134077
ENSMUSG00000042834.16	Nrep	1.85727965760818
ENSMUSG00000066800.12	Rnasel	1.65828538411101
ENSMUSG00000031231.5	Cox7b	0.466327357600936
ENSMUSG00000042548.15	Asxl1	0.673027712367623
ENSMUSG00000014294.5	Ndufa2	0.230510314158729
ENSMUSG00000031343.14	Gabra3	1.16947332469612
ENSMUSG00000031467.11	Agpat5	0.590691529910806
ENSMUSG00000031728.11	Zfp821	0.597960526218326
ENSMUSG00000038319.15	Kcnh2	1.71802410986687
ENSMUSG00000037349.10	Nudt22	1.01489455553092
ENSMUSG00000063077.16	Kif1b	0.572374642398914
ENSMUSG00000029616.10	Erp29	0.225800774613237
ENSMUSG00000028158.15	Mttp	0.750257414579076
ENSMUSG00000037362.9	Ccn3	0.419255125845409
ENSMUSG00000031119.5	Gpc4	0.977612137584582
ENSMUSG00000018427.9	Ypel2	0.236822024564205
ENSMUSG00000035713.16	Usp35	0.797537782512942
ENSMUSG00000011658.17	Fuz	0.101723217258122
ENSMUSG00000028970.10	Abcb1b	0.026174676591186
ENSMUSG00000022099.18	Dmtn	1.49862845457045
ENSMUSG00000031634.14	Ufsp2	0.00953856299904183
ENSMUSG00000024404.8	Riok3	0.444441714018526
ENSMUSG00000024806.5	Mlana	0.690281470698489
ENSMUSG00000090486.3	BC035947	0.308198693849961
ENSMUSG00000087610.2	Gm16253	1.03610531606507
ENSMUSG00000040441.13	Slc26a10	0
ENSMUSG00000046897.18	Zfp740	0.86576922682071
ENSMUSG00000034724.19	Cnot6l	0.534256899745293
ENSMUSG00000033174.18	Mgll	0.067060821903143
ENSMUSG00000018820.14	Zfyve27	0.0938776980826145
ENSMUSG00000038077.8	Kcna6	0.524330994570884
ENSMUSG00000039536.17	Stau1	0.420776319458532
ENSMUSG00000001151.11	Pcnt	0.680703161266712
ENSMUSG00000019761.11	Krt10	0.835387880335922
ENSMUSG00000071180.6	Smim15	0.11143950329169
ENSMUSG00000035649.18	Zcchc7	0.446416077166014
ENSMUSG00000026037.15	Orc2	0.405097261752874
ENSMUSG00000032051.10	Fdx1	0.200652454481845
ENSMUSG00000026939.13	Tmem141	0.162730808366262
ENSMUSG00000029650.11	Slc46a3	0.769238528849625
ENSMUSG00000033124.17	Atg9a	0.0784328561651136
ENSMUSG00000018334.19	Ksr1	1.35004828870386
ENSMUSG00000060981.8	H4c8	0.370799341181621
ENSMUSG00000051451.7	Crebzf	0.477838559459672
ENSMUSG00000018143.11	Mafk	1.64172824209943
ENSMUSG00000021838.18	Samd4	0.689000389630654
ENSMUSG00000036894.4	Rap2b	0.29730912526973
ENSMUSG00000036940.16	Kdm1a	0.18525137334571
ENSMUSG00000011832.17	Evi5l	0.307344688550129
ENSMUSG00000032180.12	Tmed1	0.373864341078542
ENSMUSG00000034192.6	Lsm3	0.138343552238985
ENSMUSG00000018599.6	Mief2	0.914976839026402
ENSMUSG00000056596.9	Trnp1	0.405487867660273
ENSMUSG00000005936.20	Kctd20	0.505767374294877
ENSMUSG00000070738.11	Dgkd	0.54203152575012
ENSMUSG00000037552.18	Plekhg2	0.208134445851668
ENSMUSG00000021809.11	Nudt13	0
ENSMUSG00000014496.9	Ankrd28	0.607581655060699
ENSMUSG00000032606.8	Nicn1	0.25155597152415
ENSMUSG00000075012.5	Fjx1	0.00981341531234042
ENSMUSG00000059482.16	2610301B20Rik	0.193166645801724
ENSMUSG00000026580.17	Selp	0.190172983910259
ENSMUSG00000046432.13	Bex3	0.6318526407238
ENSMUSG00000054452.11	Tle5	0.659791794860545
ENSMUSG00000029213.12	Commd8	0.239880323805456
ENSMUSG00000040767.11	Snrnp25	0.197079962706248
ENSMUSG00000021453.3	Gadd45g	1.73845710834282
ENSMUSG00000016252.8	Atp5e	0.283937043399316
ENSMUSG00000025139.15	Tollip	0.0810133078771979
ENSMUSG00000038459.11	Abhd17c	0.725110951257604
ENSMUSG00000037211.13	Spry1	0.523004554370475
ENSMUSG00000040524.10	Zfp609	0.118539800768418
ENSMUSG00000028760.17	Eif4g3	0.334063567384586
ENSMUSG00000025355.8	Mmp19	0.939470642305692
ENSMUSG00000038930.12	Rccd1	0
ENSMUSG00000015749.13	Anp32e	0.533017162678001
ENSMUSG00000034820.5	Cpsf7	0.201732069124005
ENSMUSG00000042379.9	Esm1	1.10444313142629
ENSMUSG00000035268.15	Pkig	0.640586540522908
ENSMUSG00000020070.19	Rufy2	0.273583775865894
ENSMUSG00000021709.15	Erbin	0.678516718790693
ENSMUSG00000038365.9	Fbxo25	0.431328405909177
ENSMUSG00000054793.9	Cadm4	0.830835070643796
ENSMUSG00000042520.17	Ubap2l	0.477645490401765
ENSMUSG00000028007.14	Snx7	0.709792847282045
ENSMUSG00000030180.16	Kdm5a	0.446997893188497
ENSMUSG00000021621.16	Zcchc9	0.516756612281929
ENSMUSG00000039183.7	Nubp2	0.602250901976195
ENSMUSG00000024346.7	Pfdn1	0.241282273092
ENSMUSG00000069844.13	Sco1	0.522494802851253
ENSMUSG00000030339.8	Ltbr	0.586515333984591
ENSMUSG00000004642.14	Slbp	0.122997038182089
ENSMUSG00000040842.18	Szrd1	0.319256531424414
ENSMUSG00000035735.11	Dagla	0.669151724825066
ENSMUSG00000018559.17	Ctdnep1	0.559671656427919
ENSMUSG00000034949.19	Zfr2	0.346215304474047
ENSMUSG00000069899.4	Gm12166	0.273581967061271
ENSMUSG00000002546.18	Golga2	0.109546890780664
ENSMUSG00000020196.11	Cabin1	0.136681066580359
ENSMUSG00000037536.15	Fbxo34	0.0872163454215581
ENSMUSG00000029394.12	Cdk2ap1	0.608309761019653
ENSMUSG00000054150.13	Syne3	2.51725785213397
ENSMUSG00000037822.13	Smim14	0.455901417714056
ENSMUSG00000038141.12	Tmem181a	0.335405020125402
ENSMUSG00000078317.7	F8a	0.516204997051822
ENSMUSG00000027006.14	Dnajc10	0.220287478744666
ENSMUSG00000046275.3	Trarg1	0.936820867362258
ENSMUSG00000071528.5	Atp5md	0.505418654188198
ENSMUSG00000026492.12	Tfb2m	0
ENSMUSG00000051154.12	Commd3	0.364994006935693
ENSMUSG00000031925.18	Maml2	0.392703152196569
ENSMUSG00000042305.13	Tmem183a	0.355823860151753
ENSMUSG00000021460.18	Auh	0
ENSMUSG00000028630.10	Dyrk2	0.167973221569117
ENSMUSG00000029169.12	Dhx15	0.0336124148718485
ENSMUSG00000007659.19	Bcl2l1	0.980108360589377
ENSMUSG00000032911.7	Cspg4	1.43696909318275
ENSMUSG00000027883.16	Gpsm2	0.363209453213193
ENSMUSG00000007097.15	Atp1a2	0.964089713390349
ENSMUSG00000000568.16	Hnrnpd	0.15380448690205
ENSMUSG00000002997.16	Prkar2b	0
ENSMUSG00000027479.15	Mapre1	0.203156372971935
ENSMUSG00000062580.10	Timm17a	0.825005992032589
ENSMUSG00000037148.9	Arhgap10	0.870736870100815
ENSMUSG00000048058.18	Ldlrad3	0
ENSMUSG00000078870.10	Gm14410	0.636231234691964
ENSMUSG00000030870.13	Ubfd1	0.326782432926688
ENSMUSG00000031065.15	Cdk16	0.246701474517916
ENSMUSG00000042557.15	Sin3a	0.567613787980981
ENSMUSG00000036459.16	Wtip	0
ENSMUSG00000022553.17	Maf1	0.504125141475973
ENSMUSG00000068762.12	Gstm6	0.164490464647727
ENSMUSG00000062761.8	Zfp512	0.376559587887258
ENSMUSG00000021823.11	Vcl	0.381265487149586
ENSMUSG00000024513.17	Mbd2	0.335257648480006
ENSMUSG00000030172.16	Erc1	0.57234021185244
ENSMUSG00000031483.9	Erlin2	0.213144215595906
ENSMUSG00000048351.15	Coa7	0.542778274197204
ENSMUSG00000025421.16	Hdhd2	0.550751140079744
ENSMUSG00000030987.6	Stim1	0.428481724113227
ENSMUSG00000036632.10	Alg5	0.192655616393896
ENSMUSG00000032558.20	Nphp3	0.585962601191301
ENSMUSG00000021357.15	Exoc2	0.30319551748665
ENSMUSG00000005982.15	Naa60	0.366512443035007
ENSMUSG00000024271.9	Elp2	0.149104211467213
ENSMUSG00000000579.15	Dynlt1c	0.20148882428038
ENSMUSG00000038524.14	Fchsd1	0.701586669956809
ENSMUSG00000021115.16	Vrk1	0
ENSMUSG00000059182.9	Skap2	0.305447066455984
ENSMUSG00000032011.6	Thy1	0.782842876191132
ENSMUSG00000036138.17	Acaa1a	0.0643408974668661
ENSMUSG00000017765.18	Slc12a4	0.5964516595669
ENSMUSG00000031666.16	Rbl2	0.443031573809347
ENSMUSG00000038683.17	Pak1ip1	0.745998718546562
ENSMUSG00000025257.6	Ribc1	0.941663231185175
ENSMUSG00000039737.12	Prkrip1	0.257777055572758
ENSMUSG00000028322.12	Exosc3	0.593727363320834
ENSMUSG00000030494.14	Rhpn2	0
ENSMUSG00000029676.16	Pot1a	0.309050217986367
ENSMUSG00000027803.15	Wwtr1	0.581560852675814
ENSMUSG00000035885.6	Cox8a	0.188690537722813
ENSMUSG00000039601.17	Rcan2	0.657532507932518
ENSMUSG00000019132.12	BC005537	0.614110194292913
ENSMUSG00000068523.13	Gng5	0.279828596283404
ENSMUSG00000027593.16	Raly	0.279286151240987
ENSMUSG00000032431.7	Crtap	0.261027824295282
ENSMUSG00000029048.4	Rer1	0.413512354078127
ENSMUSG00000042672.16	Dcst1	1.45434663166106
ENSMUSG00000006288.9	Ttc5	0.0519470529322473
ENSMUSG00000045664.6	Cdc42ep2	0.44342664971187
ENSMUSG00000063659.12	Zbtb18	0.676888315941495
ENSMUSG00000032334.11	Loxl1	0.966570793470128
ENSMUSG00000026389.17	Steap3	1.39839070915926
ENSMUSG00000032316.9	Clk3	0.375553350574938
ENSMUSG00000021276.11	Cinp	0.218575818728157
ENSMUSG00000064138.15	Fam172a	0.419646465519682
ENSMUSG00000030247.10	Kcnj8	0
ENSMUSG00000015937.16	Macroh2a1	0.388919128471833
ENSMUSG00000050856.17	Atp5k	0.64026618593095
ENSMUSG00000047141.6	Zfp654	0.118560746869089
ENSMUSG00000028848.14	Gpn2	0.432016594087453
ENSMUSG00000029128.13	Rab28	0.170255448021597
ENSMUSG00000025586.18	Cpeb1	0.743058877141726
ENSMUSG00000037112.17	Sik2	0.77371529685399
ENSMUSG00000055334.5	Snupn	0.715173906504011
ENSMUSG00000047250.14	Ptgs1	0.00302612015463003
ENSMUSG00000022892.12	App	0.326458995970146
ENSMUSG00000078974.11	Sec61g	0.494572871417676
ENSMUSG00000034083.17	Ccdc174	0.665855573187876
ENSMUSG00000067336.7	Bmpr2	0.102220588743862
ENSMUSG00000057469.9	E2f6	0.599113914631194
ENSMUSG00000025027.19	Xpnpep1	0.447122227568001
ENSMUSG00000024378.10	Stard4	1.03534088429499
ENSMUSG00000054302.16	Eapp	0.229134625339033
ENSMUSG00000036957.9	Lrfn3	0
ENSMUSG00000035372.3	1810055G02Rik	0.608233707088769
ENSMUSG00000002602.17	Axl	0.0388058122011311
ENSMUSG00000021868.8	Ppif	0.579938013202468
ENSMUSG00000029322.13	Plac8	0.783266946739632
ENSMUSG00000046806.14	Cyren	0.512288917135245
ENSMUSG00000034254.18	Agpat1	0.736684231567781
ENSMUSG00000029470.16	P2rx4	0.343423616989756
ENSMUSG00000028944.15	Prkag2	0.667418416375577
ENSMUSG00000044122.16	Proca1	0.0465667971302032
ENSMUSG00000032463.11	Faim	0.038722817095371
ENSMUSG00000059923.14	Grb2	0.265629994963008
ENSMUSG00000009145.7	Dqx1	0.65563423219164
ENSMUSG00000031767.14	Nudt7	0.21593715726645
ENSMUSG00000037833.15	Sh2d4b	1.44784303361204
ENSMUSG00000029610.14	Aimp2	0.612876826439523
ENSMUSG00000040883.19	Tmem205	0.201160718898145
ENSMUSG00000027628.11	Aar2	0.426881582847406
ENSMUSG00000001017.16	Chtop	0.186557044265753
ENSMUSG00000059430.15	Actg2	0.137863947318976
ENSMUSG00000041263.15	Rusc1	0.295924008280254
ENSMUSG00000034165.17	Ccnd3	0.318108506204322
ENSMUSG00000021891.9	Mettl6	0.378666123517054
ENSMUSG00000039481.6	Nrtn	0.145600026828856
ENSMUSG00000025347.5	Mettl7b	0.185446889830695
ENSMUSG00000040836.16	Gpr161	0.443013209936448
ENSMUSG00000034111.7	Tmed8	0.280762197701044
ENSMUSG00000072946.13	Ptgr2	0.00904906066451691
ENSMUSG00000050891.11	Tatdn1	0.189953859315875
ENSMUSG00000050796.5	B3galt6	0.475042880234508
ENSMUSG00000033335.18	Dnm2	0.20823478824743
ENSMUSG00000031790.9	Mmp15	0.992039074764579
ENSMUSG00000036913.16	Trim67	1.99156409834152
ENSMUSG00000075031.5	H2bc3	1.30005097251596
ENSMUSG00000054381.6	Zfp747	0.260477931754116
ENSMUSG00000020321.17	Mdh1	0.545334574933965
ENSMUSG00000070031.12	Sp140	0.556138153998679
