Geneid	Symbol	Chow_GElaS
ENSMUSG00000014077.14	Chp1	0.327649700287069
ENSMUSG00000022887.10	Masp1	0
ENSMUSG00000015653.14	Steap2	0.871747359322674
ENSMUSG00000039585.16	Myo9a	0.39689221040416
ENSMUSG00000020808.4	Pimreg	0.161614986682334
ENSMUSG00000036613.9	Eipr1	0.66972770843406
ENSMUSG00000023707.14	Ogfod2	0.112723608241767
ENSMUSG00000010057.9	Nprl2	0
ENSMUSG00000038383.17	Pigu	0.0976347778110775
ENSMUSG00000032041.16	Tirap	0.607320527801839
ENSMUSG00000026229.18	Psmd1	0.314568872271761
ENSMUSG00000026740.13	Dnajc1	0
ENSMUSG00000020063.17	Sirt1	0.561183431078652
ENSMUSG00000079012.12	Serpina3m	1.75059606602439
ENSMUSG00000027804.14	Ppid	0
ENSMUSG00000040648.16	Ppip5k2	0.217387699878371
ENSMUSG00000030595.16	Nfkbib	0.0505916340321553
ENSMUSG00000028525.17	Pde4b	0.0227128807987456
ENSMUSG00000039246.9	Lyplal1	1.49792535338949
ENSMUSG00000029312.13	Klhl8	0.396936412897083
ENSMUSG00000067149.7	Jchain	0.0465345718120115
ENSMUSG00000036334.13	Igsf10	0
ENSMUSG00000021974.16	Fgf9	0.851059897808104
ENSMUSG00000018189.13	Uchl5	1.02775283424386
ENSMUSG00000024972.17	Lgals12	0.10397623443464
ENSMUSG00000019947.11	Arid5b	1.00811338374352
ENSMUSG00000031617.17	Tmem184c	0.20493363559294
ENSMUSG00000029028.15	Lrrc47	0
ENSMUSG00000042845.8	Wfdc12	0
ENSMUSG00000017548.16	Suz12	0.505592897479956
ENSMUSG00000066894.15	Vsig10	0.271084771129967
ENSMUSG00000064105.14	Cnnm2	1.59086674537553
ENSMUSG00000007038.6	Neu1	0.566119202855019
ENSMUSG00000026803.18	Ttf1	0.0547144509991216
ENSMUSG00000037149.11	Ddx1	0.139547134519073
ENSMUSG00000037664.14	Cdkn1c	0.972081522343493
ENSMUSG00000026709.11	Dars2	0.162895463115896
ENSMUSG00000039536.17	Stau1	0.784469231443983
ENSMUSG00000058240.15	Cryzl1	0.16845761321401
ENSMUSG00000021178.10	Psmc1	0.524625402271846
ENSMUSG00000005533.11	Igf1r	0.595234114350744
ENSMUSG00000026087.12	Mrpl30	0.6250842508739
ENSMUSG00000020124.11	Usp15	0.348154209808146
ENSMUSG00000046856.14	Gpr1	0.280194253069279
ENSMUSG00000045896.15	Paip2b	0.378407065804954
ENSMUSG00000019951.11	Uhrf1bp1l	0
ENSMUSG00000038936.14	Sccpdh	0.137565907593125
ENSMUSG00000052656.13	Rnf103	0.398633695972011
ENSMUSG00000061815.12	Rufy4	1.32212119124305
ENSMUSG00000035399.13	Oser1	0.820689498373041
ENSMUSG00000058355.9	Abce1	0
ENSMUSG00000049588.14	Ccdc69	0
ENSMUSG00000029309.8	Sparcl1	0
ENSMUSG00000021591.9	Glrx	0.342749557681766
ENSMUSG00000032607.13	Amt	1.06219655273636
ENSMUSG00000062190.13	Lancl2	0.255833626051615
ENSMUSG00000019302.17	Atp6v0a1	0.848837723246253
ENSMUSG00000046491.11	C1qtnf2	0.656940294505523
ENSMUSG00000027079.16	Clp1	0.0913740250449148
ENSMUSG00000047434.15	Xxylt1	0.455430647186766
ENSMUSG00000061371.8	Zfp873	0.127322460137787
ENSMUSG00000036202.17	Rif1	0.630345145780092
ENSMUSG00000024387.14	Csnk2b	0.265307867810033
ENSMUSG00000006527.17	Sfmbt1	0.567500027718336
ENSMUSG00000059022.16	Kcp	0.23304219014886
ENSMUSG00000029162.16	Khk	1.98604218502301
ENSMUSG00000032064.18	Dixdc1	0.965151642876885
ENSMUSG00000022621.17	Rabl2	0.0541240619281915
ENSMUSG00000048756.12	Foxo3	1.17012662429444
ENSMUSG00000024170.16	Telo2	0.603291920003872
ENSMUSG00000021708.19	Rasgrf2	0.168227462113761
ENSMUSG00000070697.5	Utp3	0.39428511438596
ENSMUSG00000021957.8	Tkt	0.95498531101111
ENSMUSG00000002105.16	Slc39a13	0.722955974157611
ENSMUSG00000034951.11	Cog7	0
ENSMUSG00000030890.17	Ilk	0
ENSMUSG00000032308.10	Ulk3	0.17643435708554
ENSMUSG00000038876.13	Rnf146	0.236152766276795
ENSMUSG00000044206.4	Vsig4	1.33653934767633
ENSMUSG00000039960.6	Rhou	0
ENSMUSG00000025939.20	Ube2w	0.847423534506996
ENSMUSG00000002885.15	Adgre5	1.08942713743392
ENSMUSG00000009378.5	Slc16a12	0.39366400093654
ENSMUSG00000024542.10	Cep192	0
ENSMUSG00000060181.7	Slc35e3	0.558811355125079
ENSMUSG00000033059.8	Pygb	0.654284807937698
ENSMUSG00000008496.20	Pou2f2	0.537716083244983
ENSMUSG00000039959.14	Hip1	0.769053732599104
ENSMUSG00000003477.6	Inmt	0.825592013628376
ENSMUSG00000020070.19	Rufy2	0
ENSMUSG00000029570.6	Lfng	1.17401502998966
ENSMUSG00000029084.6	Cd38	1.01852839572846
ENSMUSG00000023967.10	Mrps18a	0.0732415957301232
ENSMUSG00000005583.17	Mef2c	0.949598259025642
ENSMUSG00000079470.9	Utp14b	0.771589719114799
ENSMUSG00000012519.15	Mlkl	0.705895407228356
ENSMUSG00000024087.5	Cyp1b1	0.836083949045144
ENSMUSG00000019897.9	Ccdc59	0.420197988261535
ENSMUSG00000110218.2	Tincr	0.315650230620436
ENSMUSG00000033813.16	Tcea1	0.0135926568913601
ENSMUSG00000048616.5	Nog	1.77291594088075
ENSMUSG00000027936.19	Crtc2	0.655239210124334
ENSMUSG00000073565.6	Prr16	0
ENSMUSG00000038037.6	Socs1	1.29272960269395
ENSMUSG00000002396.9	Ocel1	0.135888653535418
ENSMUSG00000024856.11	Cdk2ap2	0.17523878217265
ENSMUSG00000042810.15	Krba1	0.481711148016903
ENSMUSG00000033105.13	Lss	1.18091450344985
ENSMUSG00000031465.7	Angpt2	1.11244112398393
ENSMUSG00000013155.11	Enkd1	0.0940074337683064
ENSMUSG00000032042.12	Srpr	0
ENSMUSG00000020386.6	Sar1b	0.155182040708964
ENSMUSG00000032519.12	Slc25a38	0.0547919149950557
ENSMUSG00000003382.19	Etv3	0.907931409809359
ENSMUSG00000024969.16	Mark2	0.632421736301533
ENSMUSG00000090084.8	Srpx	0
ENSMUSG00000059401.15	Mamld1	0.0822869281910716
ENSMUSG00000035385.6	Ccl2	1.31890226431068
ENSMUSG00000029050.16	Ski	0.706409626429134
ENSMUSG00000022070.8	Bora	0.0679363900110761
ENSMUSG00000021576.7	Pdcd6	0.588269010877304
ENSMUSG00000020638.9	Cmpk2	0.835473180594456
ENSMUSG00000022651.7	Retnlg	0.154173300763995
ENSMUSG00000021257.15	Angel1	0.437008628753617
ENSMUSG00000063524.14	Eno1	0.593172234536257
ENSMUSG00000037868.16	Egr2	1.02714017918423
ENSMUSG00000024940.12	Ltbp3	1.08152854338989
ENSMUSG00000030956.16	Fam53b	1.23257365479044
ENSMUSG00000028603.16	Scp2	0.600087641562267
ENSMUSG00000044229.10	Nxpe4	0.0560641008427631
ENSMUSG00000017830.16	Dhx58	0.22531591004142
ENSMUSG00000018042.19	Cyb5r3	0.0800403380322167
ENSMUSG00000009545.15	Kcnq1	0.0915920524720256
ENSMUSG00000020936.9	Nmt1	0.163380998044775
ENSMUSG00000007987.13	Ift22	0.229069121857591
ENSMUSG00000028657.15	Ppt1	0
ENSMUSG00000014813.10	Stc1	1.28855212371009
ENSMUSG00000018677.10	Slc25a39	0.388512007263238
ENSMUSG00000023021.16	Cers5	0.0678484978144869
ENSMUSG00000015932.9	Dstn	0
ENSMUSG00000036249.17	Rbm43	0.390546327399753
ENSMUSG00000017670.17	Elmo2	0.911600941632874
ENSMUSG00000039450.12	Dcxr	0.491082768641298
ENSMUSG00000000738.19	Spg7	0.276321698076907
ENSMUSG00000031068.9	Glrx3	0.779639022566653
ENSMUSG00000032475.16	Nck1	0.0910430010594826
ENSMUSG00000071645.7	Tut1	0
ENSMUSG00000003273.15	Car11	0.024040420100112
ENSMUSG00000036120.11	Rfxank	0.0862266449842702
ENSMUSG00000040187.16	Arntl2	0.0522484371817432
ENSMUSG00000013089.16	Etv5	1.02399755456579
ENSMUSG00000023259.18	Slc26a6	0.934736069307159
ENSMUSG00000047454.13	Gphn	0.9184515747961
ENSMUSG00000062647.17	Rpl7a	0.305642840044095
ENSMUSG00000064215.14	Ifi27	0.0736143706508779
ENSMUSG00000022353.11	Mtss1	1.06487734882672
ENSMUSG00000020777.17	Acox1	1.09021960187754
ENSMUSG00000074151.14	Nlrc5	1.08110989035735
ENSMUSG00000028030.13	Tbck	0.396027681849222
ENSMUSG00000028194.16	Ddah1	1.58828186339808
ENSMUSG00000039108.15	Lsm14b	0.0930512343890138
ENSMUSG00000027820.13	Mme	0.054675177119368
ENSMUSG00000031963.9	Bmper	0.224748316239595
ENSMUSG00000038685.19	Rtel1	0.146886236065097
ENSMUSG00000036672.6	Cenpt	0.148313850551707
ENSMUSG00000042354.8	Gnl3	0
ENSMUSG00000039384.9	Dusp10	1.78165813604738
ENSMUSG00000052748.15	Swt1	0.410789394668757
ENSMUSG00000025161.17	Slc16a3	0.765871230630454
ENSMUSG00000053897.16	Slc39a8	0.174077000027459
ENSMUSG00000047777.10	Phf13	0.0722394959667308
ENSMUSG00000040521.12	Tsfm	0.95895257720604
ENSMUSG00000041241.13	Mul1	0
ENSMUSG00000027848.13	Olfml3	0.19940543794047
ENSMUSG00000022361.15	Zhx1	0.718429452053784
ENSMUSG00000045092.9	S1pr1	1.7835768694178
ENSMUSG00000015869.17	Prpsap1	0.214178278945156
ENSMUSG00000040102.11	Klhl42	0.769285215243953
ENSMUSG00000024581.14	Napg	0.127214180839565
ENSMUSG00000028454.17	Pigo	0.0446702991039536
ENSMUSG00000064254.7	Ethe1	1.3221831233065
ENSMUSG00000049892.8	Rasd1	0.343839802108354
ENSMUSG00000025702.16	Marchf8	0.599920574180957
ENSMUSG00000022855.10	Senp2	0.0127547774092345
ENSMUSG00000022507.7	1810013L24Rik	0.0365707771352821
ENSMUSG00000046733.8	Gprc5a	0.123414451521195
ENSMUSG00000032288.10	Imp3	0.270113343211793
ENSMUSG00000021552.8	Gkap1	1.2046309871458
ENSMUSG00000027709.10	Mccc1	0.274285346947752
ENSMUSG00000021843.18	Ktn1	0.658312049553991
ENSMUSG00000021884.19	Hacl1	1.07478744032088
ENSMUSG00000031161.16	Hdac6	0.0846057862854234
ENSMUSG00000028089.6	Chd1l	0.084690302689576
ENSMUSG00000060703.13	Cd302	0.716199212547964
ENSMUSG00000034771.16	Tle2	0.650960360413757
ENSMUSG00000030019.7	Fbxl14	0.844738216612038
ENSMUSG00000022864.15	D16Ertd472e	0.556147403194294
ENSMUSG00000053819.17	Camk2d	0
ENSMUSG00000079184.11	Mphosph8	0.328614376847198
ENSMUSG00000025474.10	Tubgcp2	0
ENSMUSG00000039286.13	Fndc3b	0.214005637905916
ENSMUSG00000029490.5	Mfsd7a	0.904864895469558
ENSMUSG00000037697.20	Ddhd1	0
ENSMUSG00000046532.9	Ar	1.37763836167042
ENSMUSG00000022377.17	Asap1	0.11278015360636
ENSMUSG00000050910.6	Cdr2l	0.282096757312695
ENSMUSG00000020886.18	Dlg4	0.0971476136059726
ENSMUSG00000015305.7	Sash1	1.17291268742844
ENSMUSG00000021113.6	Snapc1	0.512863958754255
ENSMUSG00000020437.13	Myo1g	0.682799265660054
ENSMUSG00000032599.13	Ip6k2	0.49107683792695
ENSMUSG00000039055.5	Eme1	0
ENSMUSG00000073758.11	Sh3d21	1.44055759959974
ENSMUSG00000027514.15	Zbp1	0.626604023517388
ENSMUSG00000031383.9	Dusp9	1.81707258453231
ENSMUSG00000039917.11	Rhbdd2	0.958521881998039
ENSMUSG00000021519.12	Mterf3	0.108382220137294
ENSMUSG00000029253.13	Cenpc1	0.294657054248761
ENSMUSG00000043300.3	B3galnt1	0.0292087152089695
ENSMUSG00000005881.14	Ergic3	0.140690277957715
ENSMUSG00000015837.16	Sqstm1	0.0408483294490282
ENSMUSG00000059791.15	Nrm	0.249512140247182
ENSMUSG00000067367.10	Lyar	0.182465533311712
ENSMUSG00000030654.10	Arl6ip1	0
ENSMUSG00000063179.14	Pstk	0.554712129714181
ENSMUSG00000027811.10	4930579G24Rik	0.172001947837002
ENSMUSG00000062127.12	Cttnbp2nl	1.29014249953993
ENSMUSG00000042524.15	Sun2	0
ENSMUSG00000028412.18	Slc44a1	0.0814357466338252
ENSMUSG00000006699.18	Cdc42	0.33665315188992
ENSMUSG00000031841.20	Cdh13	1.15202125284158
ENSMUSG00000019851.9	Perp	0.513973382276484
ENSMUSG00000014301.14	Pam16	0.187944814709957
ENSMUSG00000004931.12	Apba3	0
ENSMUSG00000040022.15	Rab11fip2	1.10083455382918
ENSMUSG00000028851.7	Nudc	0.00812548276957904
ENSMUSG00000047414.7	Flrt2	1.06300312061146
ENSMUSG00000031298.16	Adgrg2	1.1925489300033
ENSMUSG00000016554.10	Eif3d	0.130835592537042
ENSMUSG00000001674.12	Ddx18	0
ENSMUSG00000044703.6	Phf11a	0.205089257709218
ENSMUSG00000021254.10	Gpatch2l	0.196818567597018
ENSMUSG00000035285.7	Nat14	0
ENSMUSG00000028675.13	Pnrc2	0.439853245035878
ENSMUSG00000022911.12	Arl13b	0.823944531288569
ENSMUSG00000021495.11	Fam193b	1.02831219483051
ENSMUSG00000022428.9	Cby1	0.618095269313877
ENSMUSG00000000374.9	Trappc10	0.661009582076927
ENSMUSG00000038702.7	Dsel	0.504502975891633
ENSMUSG00000041961.15	Znrf3	0.0586005220222904
ENSMUSG00000058690.15	Ccser2	0.508797627018971
ENSMUSG00000039781.15	Cep131	0.69024169879543
ENSMUSG00000028010.17	Gar1	0.456824111468851
ENSMUSG00000024966.10	Stip1	0
ENSMUSG00000029152.14	Ociad1	0.20043265008082
ENSMUSG00000020564.18	Atxn7l1	0.954019517819711
ENSMUSG00000029718.15	Pcolce	0.389048205080166
ENSMUSG00000004609.12	Cd33	0
ENSMUSG00000020491.16	2810021J22Rik	0.491573723096435
ENSMUSG00000028809.17	Srrm1	0.717732396900369
ENSMUSG00000040771.15	Oard1	0.80449230202905
ENSMUSG00000038718.16	Pbx3	0.517480391903169
ENSMUSG00000036257.16	Pnpla8	0.963202763977404
ENSMUSG00000052031.9	Tagap1	0.680499422878929
ENSMUSG00000022150.17	Dab2	1.20237156125217
ENSMUSG00000033004.17	Mycbp2	0.943263290154381
ENSMUSG00000042451.13	Mybph	0.106490199904675
ENSMUSG00000019210.11	Atp6v1e1	0
ENSMUSG00000015747.6	Vps45	0.420946708256973
ENSMUSG00000071252.7	2210408I21Rik	0
ENSMUSG00000005107.14	Slc2a9	0.74667829750037
ENSMUSG00000020077.15	Srgn	0.523005551853746
ENSMUSG00000001281.11	Itgb7	0.948098922105656
ENSMUSG00000057469.9	E2f6	0.416579244069147
ENSMUSG00000041313.15	Slc7a1	0.384980115489653
ENSMUSG00000082361.7	Btc	0
ENSMUSG00000026479.14	Lamc2	0
ENSMUSG00000029843.5	Slc13a4	1.19118547424337
ENSMUSG00000029422.16	Rsrc2	0.467445411191478
ENSMUSG00000090164.9	BC035044	0.0765760445129427
ENSMUSG00000025139.15	Tollip	0.289685562763172
ENSMUSG00000026197.13	Zfand2b	1.04078971523499
ENSMUSG00000041623.18	D11Wsu47e	0.587625625998841
ENSMUSG00000058099.17	Nfam1	1.10369339476672
ENSMUSG00000047875.7	Gpr157	0.648989548458015
ENSMUSG00000018509.9	Cenpv	0.559266899382977
ENSMUSG00000042446.17	Zmym4	0.248790673425634
ENSMUSG00000051373.6	Plpp7	0.328871439958834
ENSMUSG00000005625.16	Psmd4	0.408990898431659
ENSMUSG00000024151.14	Msh2	0
ENSMUSG00000021509.6	Slc25a48	0
ENSMUSG00000078202.4	Nrarp	0.483477562585208
ENSMUSG00000003190.13	Bcl2l12	0.710456879789672
ENSMUSG00000039081.11	Zfp503	0.26309902649634
ENSMUSG00000050212.5	Eva1b	1.21100009960062
ENSMUSG00000001942.9	Siae	0.0525992589424855
ENSMUSG00000025162.19	Csnk1d	0.294420850453614
ENSMUSG00000050587.15	Lrrc4c	0
ENSMUSG00000027284.17	Cdan1	0.117167694405313
ENSMUSG00000066643.13	Wdr35	0.690879773729017
ENSMUSG00000058290.5	Espl1	0.357964593729507
ENSMUSG00000027610.18	Gss	0
ENSMUSG00000000282.13	Mnt	0.127450246347315
ENSMUSG00000021597.17	Slf1	0
ENSMUSG00000026842.17	Abl1	0.250451561202355
ENSMUSG00000052160.8	Pld4	0.338453586867507
ENSMUSG00000081534.4	Slc48a1	0.0319478652164047
ENSMUSG00000074754.5	Smim26	0.243127065678112
ENSMUSG00000021906.15	Oxnad1	0.0786608855585287
ENSMUSG00000030243.17	Recql	0.254718449343574
ENSMUSG00000026094.15	Stk17b	0.843198269078705
ENSMUSG00000030509.18	Asb7	0.439153910631465
ENSMUSG00000036368.9	Rmdn2	0.21316413813946
ENSMUSG00000022685.10	Parn	0.623564779417788
ENSMUSG00000035649.18	Zcchc7	0.322689802323641
ENSMUSG00000062761.8	Zfp512	0.467974986288508
ENSMUSG00000049404.8	Rarres1	1.7269552857533
ENSMUSG00000040612.14	Ildr2	1.39651231241244
ENSMUSG00000038271.18	Iffo1	0
ENSMUSG00000036875.16	Dna2	0.0533482658316908
ENSMUSG00000030942.9	Thumpd1	0.107218120334235
ENSMUSG00000037455.17	Slc18b1	0.510542400743422
ENSMUSG00000057229.12	Dmac2	0.550571849267494
ENSMUSG00000059119.10	Nap1l4	0
ENSMUSG00000063564.14	Col23a1	0.185680091811768
ENSMUSG00000021754.18	Map3k1	0.622723965376183
ENSMUSG00000027809.15	Etfdh	0.714584063811922
ENSMUSG00000021619.7	Atg10	0
ENSMUSG00000058709.12	Egln2	0.112815771644945
ENSMUSG00000062949.14	Atp11c	0.767112742905344
ENSMUSG00000022204.10	Ngdn	0.447093251106639
ENSMUSG00000003680.17	Taf6l	0.77533030989397
ENSMUSG00000033767.15	Tmem131l	0.487030650701876
ENSMUSG00000029655.18	N4bp2l2	0.20565624873862
ENSMUSG00000020694.18	Tlk2	0.0941285489642066
ENSMUSG00000090622.2	A930033H14Rik	1.17433818838313
ENSMUSG00000021245.16	Mlh3	0.259098818221726
ENSMUSG00000026977.18	Marchf7	0.385446954931811
ENSMUSG00000032437.11	Stt3b	0.15408053599419
ENSMUSG00000037608.17	Bclaf1	0.616682522740047
ENSMUSG00000041737.9	Tmem45b	0.259567653976412
ENSMUSG00000020695.15	Mrc2	0.977493698027005
ENSMUSG00000018209.16	Stk4	0.88807808148576
ENSMUSG00000046768.14	Rhoj	0.170752253743804
ENSMUSG00000032194.10	Kank2	0.876878516438768
ENSMUSG00000075229.12	Ccdc58	0.764374700405286
ENSMUSG00000039148.6	Sart1	0.0919437725693172
ENSMUSG00000032384.17	Csnk1g1	0.139552646738566
ENSMUSG00000022941.9	Ripply3	0.39857156805037
ENSMUSG00000030469.11	Zfp719	0.283363967846689
ENSMUSG00000042032.14	Mat2b	0.0428490369133951
ENSMUSG00000037640.16	Zfp60	0.356677682572606
ENSMUSG00000024726.11	Carnmt1	0
ENSMUSG00000037410.14	Tbc1d2b	0.87880005256162
ENSMUSG00000025610.8	Map3k7cl	0.211726817259795
ENSMUSG00000027327.17	1700037H04Rik	1.0466101712913
ENSMUSG00000032403.9	2300009A05Rik	0.272725001423511
ENSMUSG00000074811.4	Hps6	0.673114071023007
ENSMUSG00000028437.15	Ubap1	0.489186833996763
ENSMUSG00000043262.17	Uevld	0.0142734699012766
ENSMUSG00000038025.9	Phf2	0.799994410243924
ENSMUSG00000034205.17	Loxl2	0.0584323449875474
ENSMUSG00000042682.11	Selenok	0.083951306803089
ENSMUSG00000001918.18	Slc1a5	0.894843333549484
ENSMUSG00000026171.13	Rnf25	0.521653155223507
ENSMUSG00000056091.13	St3gal5	1.1947049522413
ENSMUSG00000026356.16	Dars	0
ENSMUSG00000047368.5	Abhd17b	0.622340567446115
ENSMUSG00000024382.14	Ercc3	0.482389933621382
ENSMUSG00000004451.15	Ralb	0.497586339208295
ENSMUSG00000050627.14	Gpd1l	0.716202126096776
ENSMUSG00000078578.10	Ube2d3	0.647771428573409
ENSMUSG00000028540.7	Dph2	0.602374408616737
ENSMUSG00000019178.18	Styxl1	0.674277465980245
ENSMUSG00000026917.16	Wdr5	0.119974277567783
ENSMUSG00000034543.16	Morc2a	0.14835122184743
ENSMUSG00000013736.17	Trnt1	0.365676014981671
ENSMUSG00000029368.11	Alb	7.88424166377774
ENSMUSG00000022300.11	Dcaf13	0.251052063577903
ENSMUSG00000026121.14	Sema4c	0.815940130373318
ENSMUSG00000057181.16	5730455P16Rik	0.269018958090469
ENSMUSG00000041491.9	Cep78	0.358343700193253
ENSMUSG00000074336.6	Apoc4	4.5608045588977
ENSMUSG00000014177.11	Tvp23b	0.198167958135751
ENSMUSG00000036362.3	P2ry13	0.120748449458012
ENSMUSG00000011256.17	Adam19	0.307329748478245
ENSMUSG00000030089.16	Slc41a3	0.139652507072292
ENSMUSG00000036968.16	Cnpy4	0.609974048522247
ENSMUSG00000033589.5	Reep4	0.8347094020147
ENSMUSG00000050332.8	Amer1	1.41346067276923
ENSMUSG00000035824.8	Tk2	0.482914322154167
ENSMUSG00000028779.17	Pef1	0.703940115486247
ENSMUSG00000094686.2	Ccl21a	0.0830045332194029
ENSMUSG00000026234.13	Ncl	0
ENSMUSG00000042198.13	Chchd7	0.189060676849904
ENSMUSG00000038122.10	Tbc1d32	0
ENSMUSG00000037725.9	Ckap2	0.0196292328192886
ENSMUSG00000090150.11	Acad11	0.920254868715834
ENSMUSG00000035914.12	Cd276	0.202772634237295
ENSMUSG00000031600.12	Vps37a	0.0238977335266113
ENSMUSG00000027304.10	Rtf1	0.643427519119113
ENSMUSG00000028671.17	Gale	1.12827475337948
ENSMUSG00000020656.17	Grhl1	0.360572487734493
ENSMUSG00000031201.18	Brcc3	0.557539430491676
ENSMUSG00000049339.17	Retreg2	0.311256230925131
ENSMUSG00000047878.14	A4galt	0.794043080991794
ENSMUSG00000030847.9	Bag3	0.537405939234361
ENSMUSG00000025533.16	Asl	2.57779475445152
ENSMUSG00000063808.15	Gpatch1	0.545207373902061
ENSMUSG00000049285.5	Mblac1	0.717391519855831
ENSMUSG00000041459.16	Tardbp	0
ENSMUSG00000032254.11	Kif23	0.168705849067311
ENSMUSG00000039661.15	Dusp26	0.222838139033205
ENSMUSG00000009293.18	Ube2g2	0
ENSMUSG00000031770.17	Herpud1	0.976377763907621
ENSMUSG00000031907.10	Zfp90	0.164493946482579
ENSMUSG00000064120.15	Mocs1	0.933584322786804
ENSMUSG00000032892.15	Rangrf	0
ENSMUSG00000027739.10	Rab33b	0.0510506444937251
ENSMUSG00000058153.16	Sez6l	0.226450634872189
ENSMUSG00000033658.17	Ddx19b	0.137318087035897
ENSMUSG00000029290.13	Zfp326	0.13456402457696
ENSMUSG00000078607.7	1810010H24Rik	0.892962553175999
ENSMUSG00000069565.13	Dazap1	0.723503189610764
ENSMUSG00000059834.13	Sclt1	0.591070797174
ENSMUSG00000050174.16	Nudt6	0
ENSMUSG00000005465.10	Il27ra	0.422900980335153
ENSMUSG00000025735.14	Rhbdl1	0.288056818578909
ENSMUSG00000039804.16	Ncoa5	0.253776796817125
ENSMUSG00000020089.9	Ppa1	0
ENSMUSG00000001039.13	B9d1	0.230595291167273
ENSMUSG00000004473.11	Clec11a	0.331243069342317
ENSMUSG00000041849.8	Card6	0.681199347120637
ENSMUSG00000044712.16	Slc38a6	0
ENSMUSG00000022385.12	Gtse1	0
ENSMUSG00000042106.6	Inka1	1.05344121037538
ENSMUSG00000030701.18	Plekhb1	0.644425069287536
ENSMUSG00000023170.15	Gps2	0.876372617779143
ENSMUSG00000026112.8	Coa5	0.472517341495615
ENSMUSG00000052013.16	Btla	0
ENSMUSG00000051403.10	Ppp1r37	0.267650488309547
ENSMUSG00000067787.11	Blcap	0.603891902946565
ENSMUSG00000000942.11	Hoxa4	0.631440956753308
ENSMUSG00000038550.11	Ciart	0
ENSMUSG00000026930.16	Gpsm1	0
ENSMUSG00000031209.15	Heph	0.297230827376587
ENSMUSG00000024042.8	Sik1	1.10383866550392
ENSMUSG00000001440.6	Kpnb1	0.522520744363908
ENSMUSG00000018999.15	Slc35b4	0.242575168453331
ENSMUSG00000004043.15	Stat5a	1.16064947284049
ENSMUSG00000003068.18	Stk11	0
ENSMUSG00000032745.19	Gpbp1	0.208494027923959
ENSMUSG00000063873.11	Slc24a3	0.0898401088379419
ENSMUSG00000029119.10	Man2b2	0
ENSMUSG00000045671.18	Spred2	0.253283127644721
ENSMUSG00000028081.7	Rps3a1	0
ENSMUSG00000005936.20	Kctd20	0.159905250698126
ENSMUSG00000037709.14	Fam13a	3.84652894283065
ENSMUSG00000061118.9	Dnajc30	0.0709055645588851
ENSMUSG00000078234.7	Klhdc7a	2.52684055428332
ENSMUSG00000031585.14	Gtf2e2	0.509245740891154
ENSMUSG00000034371.10	Tkfc	1.42269865336027
ENSMUSG00000031667.17	Aktip	0.070995912238021
ENSMUSG00000031434.16	Morc4	2.04335617912218
ENSMUSG00000040312.15	Cchcr1	0.530037517645503
ENSMUSG00000006464.10	Bbs1	0.322931042056154
ENSMUSG00000030512.14	Snrpa1	0.53940157367744
ENSMUSG00000036596.7	Cpz	0.186099536118319
ENSMUSG00000035683.14	Melk	0
ENSMUSG00000068739.14	Sars	0
ENSMUSG00000048856.10	Slc25a47	3.91048707972362
ENSMUSG00000052957.9	Gas1	0.463883729121168
ENSMUSG00000062078.16	Qk	0.498776396073164
ENSMUSG00000017652.17	Cd40	0.983345304817
ENSMUSG00000037822.13	Smim14	0.137452090920665
ENSMUSG00000002550.17	Uck1	0
ENSMUSG00000032377.9	Plscr4	0
ENSMUSG00000039037.6	St6galnac5	1.54324056422986
ENSMUSG00000022033.10	Pbk	0.344761944371505
ENSMUSG00000042426.7	Dhx29	0.431527119754985
ENSMUSG00000032666.17	1700025G04Rik	0.421063868394653
ENSMUSG00000027995.11	Tlr2	0.607552138146168
ENSMUSG00000025967.17	Eef1b2	0.122080207423827
ENSMUSG00000049287.6	Iba57	0
ENSMUSG00000074743.5	Thbd	0.366917441478915
ENSMUSG00000003234.17	Abcf3	0
ENSMUSG00000060733.14	Ipmk	0.810002526139753
ENSMUSG00000029062.15	Cdk11b	0.0205312839752418
ENSMUSG00000031668.15	Eif2ak3	0.473386434249475
ENSMUSG00000015942.10	Gtf2ird2	0
ENSMUSG00000035473.11	Galm	0
ENSMUSG00000022358.8	Fbxo32	1.19756691921202
ENSMUSG00000035529.11	Prdm4	0.0609660408491799
ENSMUSG00000032555.11	Topbp1	0.253514431382863
ENSMUSG00000076441.10	Ass1	6.4775991399566
ENSMUSG00000072066.8	6720489N17Rik	0
ENSMUSG00000028898.16	Trnau1ap	0.123576699502338
ENSMUSG00000013367.6	Iglon5	0
ENSMUSG00000036459.16	Wtip	0.561086981104627
ENSMUSG00000072694.9	1500011B03Rik	0.106815160638761
ENSMUSG00000064128.9	Cenpj	0.208309288776676
ENSMUSG00000042203.9	Tbc1d22b	0.571740366638398
ENSMUSG00000047989.12	Ino80c	0.560697276261191
ENSMUSG00000020137.6	Thap2	0.671186166676116
ENSMUSG00000009633.4	G0s2	1.81422710685706
ENSMUSG00000020864.14	Ankrd40	0.742284855285772
ENSMUSG00000022636.14	Alcam	0.343949828074428
ENSMUSG00000000296.9	Tpd52l1	0.936854363655793
ENSMUSG00000019768.17	Esr1	1.69186045120825
ENSMUSG00000022706.17	Mrpl40	0.151216032460612
ENSMUSG00000047205.13	Dusp18	0.735344369044239
ENSMUSG00000031379.14	Pir	1.26440111213736
