Geneid	Symbol	Chow_GElaS
ENSMUSG00000035790.16	Cep19	0.370756085606664
ENSMUSG00000049299.15	Trappc1	0.831070013362533
ENSMUSG00000031887.14	Tradd	1.10740379352132
ENSMUSG00000026858.19	Miga2	0.0168208573991047
ENSMUSG00000044667.13	Plppr4	0.0834915417793769
ENSMUSG00000049717.10	Lig4	1.21683470976158
ENSMUSG00000048078.17	Tenm4	0.37902245254152
ENSMUSG00000033147.17	Slc22a15	0.61936498009955
ENSMUSG00000071648.5	Rom1	0.311560439908266
ENSMUSG00000037415.8	Ranbp10	0.309450298350403
ENSMUSG00000027288.17	Zfp106	0.166455876893552
ENSMUSG00000000976.14	Heatr6	0.143530777065864
ENSMUSG00000029869.8	Ephb6	0.0518867943488284
ENSMUSG00000025510.15	Cd151	0.223053483462571
ENSMUSG00000025135.13	Anapc11	1.03438767991937
ENSMUSG00000026107.12	Nabp1	2.49194133846433
ENSMUSG00000037411.11	Serpine1	3.51083523629456
ENSMUSG00000003119.15	Cdk12	0.233876091508439
ENSMUSG00000079614.5	Seh1l	0.427382324041576
ENSMUSG00000017716.16	Birc5	0.378536528228283
ENSMUSG00000033102.16	Cdc14b	0.704929008036861
ENSMUSG00000024544.10	Ldlrad4	0.844076499658307
ENSMUSG00000054509.8	Parp4	1.35626673530618
ENSMUSG00000066607.6	Insyn1	0.639320451787166
ENSMUSG00000025269.17	Apex2	0.666834203089773
ENSMUSG00000023961.17	Enpp4	0.567944156436482
ENSMUSG00000036707.17	Cab39	0.473283244099179
ENSMUSG00000039512.13	Uhrf1bp1	0.508857441792411
ENSMUSG00000029272.9	Sult1e1	0
ENSMUSG00000037679.10	Inf2	0
ENSMUSG00000028527.19	Ak4	0.893774244817914
ENSMUSG00000057286.7	St6galnac2	1.15618167087673
ENSMUSG00000028927.7	Padi2	1.04578874340263
ENSMUSG00000038244.15	Mical2	1.0952484974299
ENSMUSG00000037363.10	Letm2	0.925123036280335
ENSMUSG00000021606.9	Ndufs6	0.759854976440147
ENSMUSG00000040957.16	Cables1	0
ENSMUSG00000019579.14	Mydgf	1.2366669851228
ENSMUSG00000024258.5	Polr2d	1.15261378727755
ENSMUSG00000002550.17	Uck1	0
ENSMUSG00000026697.11	Myoc	0.194347443446999
ENSMUSG00000032527.14	Pccb	0
ENSMUSG00000022571.10	Pycrl	1.17937306283693
ENSMUSG00000068479.6	Mfap1a	0.531783996298366
ENSMUSG00000005510.10	Ndufs3	1.19274957716121
ENSMUSG00000031848.16	Lsm4	0.959320877091362
ENSMUSG00000055200.8	Sertad3	1.33058088538129
ENSMUSG00000041696.15	Rasl12	0.931303637056109
ENSMUSG00000040325.17	Dcaf1	0.667974526898489
ENSMUSG00000032184.6	Lysmd2	1.17488486210868
ENSMUSG00000020736.13	Nt5c	1.36911616083441
ENSMUSG00000028567.9	Txndc12	0.929305859059313
ENSMUSG00000025069.16	Gsto2	0
ENSMUSG00000015501.11	Hivep2	0.437027483884759
ENSMUSG00000049241.6	Hcar1	0.511907270704726
ENSMUSG00000014633.16	Cmc2	1.93203007227866
ENSMUSG00000031010.18	Usp9x	1.12223208643953
ENSMUSG00000061046.10	Haghl	0.0134728920934092
ENSMUSG00000044934.14	Zfp367	0
ENSMUSG00000071662.5	Polr2g	1.24711416809364
ENSMUSG00000039686.15	Zer1	1.23222409668037
ENSMUSG00000041268.18	Dmxl2	1.17413777478739
ENSMUSG00000048799.9	Cep120	0.72198874672852
ENSMUSG00000021967.5	Mrpl57	1.07469449714792
ENSMUSG00000022781.9	Pak2	0.245799576088471
ENSMUSG00000028868.14	Wasf2	0.391782015796176
ENSMUSG00000079168.5	Cd209g	1.36705045364386
ENSMUSG00000038456.10	Dennd2a	0.698926864310701
ENSMUSG00000029501.15	Ankle2	0.404775760773553
ENSMUSG00000037174.19	Elf2	0.825678201630846
ENSMUSG00000042605.17	Atxn2	0.017820038667363
ENSMUSG00000038909.17	Kat7	0.99906884101314
ENSMUSG00000052837.8	Junb	0.293415843948375
ENSMUSG00000038301.16	Snx10	0.355299022964177
ENSMUSG00000034312.16	Iqsec1	0.950636307153592
ENSMUSG00000025226.12	Fbxl15	1.43446063086701
ENSMUSG00000025176.15	Hoga1	0.0543066536021657
ENSMUSG00000021716.15	Srek1ip1	1.27600432471123
ENSMUSG00000038535.18	Zfp280d	0.847403327320663
ENSMUSG00000036873.14	2410004B18Rik	1.10646015689378
ENSMUSG00000037487.8	Ubr5	0.842271328236195
ENSMUSG00000070730.12	Rmdn3	1.22706659968006
ENSMUSG00000030168.14	Adipor2	0.200484936898125
ENSMUSG00000004364.15	Cul3	0.128029725868744
ENSMUSG00000041797.8	Abca9	1.136378565836
ENSMUSG00000026404.13	Ddx59	0.890221803706177
ENSMUSG00000002332.17	Dhrs1	0
ENSMUSG00000035595.7	Fam174c	1.64045345712932
ENSMUSG00000110170.2	St6galnac2	1.88129762318783
ENSMUSG00000003541.7	Ier3	1.97057267179043
ENSMUSG00000004032.11	Gstm5	0.0855176921761186
ENSMUSG00000074364.7	Ehd2	0.211557249327226
ENSMUSG00000029017.14	Pmpcb	0
ENSMUSG00000022110.14	Sucla2	0.439039914663154
ENSMUSG00000024163.18	Mapk8ip3	0.877877824017711
ENSMUSG00000027984.9	Hadh	0
ENSMUSG00000035283.6	Adrb1	2.5577294371159
ENSMUSG00000043415.6	Otud1	0.937483802079932
ENSMUSG00000042079.14	Hnrnpf	0.120444859969351
ENSMUSG00000046711.17	Hmga1	0
ENSMUSG00000056724.16	Nbeal2	0.601105530140096
ENSMUSG00000005251.16	Ripk4	2.63664007951047
ENSMUSG00000028957.13	Per3	0
ENSMUSG00000062127.12	Cttnbp2nl	0.821200718664743
ENSMUSG00000021131.15	Erh	1.04886131970859
ENSMUSG00000032743.16	Katnip	0.890753370342228
ENSMUSG00000007659.19	Bcl2l1	0.13953887427105
ENSMUSG00000056941.18	Commd7	0.751797160962533
ENSMUSG00000043183.19	Simc1	0.905477593225233
ENSMUSG00000059714.14	Flot1	0.0377445286572385
ENSMUSG00000079588.4	Tmem182	0.887544274949765
ENSMUSG00000000058.7	Cav2	0
ENSMUSG00000030612.7	Mrpl46	1.01701397530844
ENSMUSG00000042535.10	Gtpbp1	0.404302518866959
ENSMUSG00000015023.8	Ddx19a	0.0918252917304506
ENSMUSG00000002006.13	Pdzd4	0.220308119455018
ENSMUSG00000055681.15	Cope	0.92900523357677
ENSMUSG00000021932.14	Rnaseh2b	0.043244477787213
ENSMUSG00000021767.20	Kat6b	1.03092121187111
ENSMUSG00000001228.15	Uhrf1	0.178137002926424
ENSMUSG00000001151.11	Pcnt	1.11336872598812
ENSMUSG00000005150.17	Wdr83	1.31455761198621
ENSMUSG00000048040.9	Arxes2	0
ENSMUSG00000046056.16	Sbsn	0.560567074754395
ENSMUSG00000020009.14	Ifngr1	1.67349766171255
ENSMUSG00000019794.14	Katna1	0.518526719572966
ENSMUSG00000042308.15	Setd1a	0.461170718605527
ENSMUSG00000050271.13	Prag1	0.6787593160584
ENSMUSG00000003344.15	Btbd2	1.05547843701182
ENSMUSG00000031712.11	Il15	0.363068315779082
ENSMUSG00000020700.12	Map3k3	1.17009566129989
ENSMUSG00000030772.7	Dkk3	0.801139423042844
ENSMUSG00000002768.9	Mea1	0.79144470363594
ENSMUSG00000018286.7	Psmb6	1.36629669924844
ENSMUSG00000059456.14	Ptk2b	1.0307310910964
ENSMUSG00000042532.15	Golga7b	0.28678862822812
ENSMUSG00000021140.10	Pcnx	0.559058293528975
ENSMUSG00000023034.8	Nr4a1	0.744274573410403
ENSMUSG00000048307.9	Ankrd46	0.219164497598699
ENSMUSG00000027822.17	Slc33a1	0.773576625202088
ENSMUSG00000067847.14	Romo1	1.79833372064837
ENSMUSG00000029635.16	Cdk8	0.479825793996677
ENSMUSG00000050222.12	Il17d	0.888005471099271
ENSMUSG00000019731.14	Slc35e1	0.668204338486382
ENSMUSG00000020492.12	Ska2	0.371496893571196
ENSMUSG00000024431.16	Nr3c1	0.223496413178661
ENSMUSG00000047446.19	Arl4a	0.731032703670843
ENSMUSG00000075467.5	Dnlz	1.28184642194436
ENSMUSG00000047246.8	H2bc6	0.500041686723986
ENSMUSG00000025488.10	Cox8b	0.854864976670208
ENSMUSG00000050212.5	Eva1b	1.25120046500224
ENSMUSG00000064294.13	Aox3	2.21786732074856
ENSMUSG00000029238.12	Clock	0
ENSMUSG00000041712.8	Ubr7	0.841978264310765
ENSMUSG00000024085.14	Man2a1	1.11002395090295
ENSMUSG00000032051.10	Fdx1	0.734953057053638
ENSMUSG00000073755.5	5730409E04Rik	1.00750655750469
ENSMUSG00000038742.8	Angptl6	0.523221057914923
ENSMUSG00000027513.12	Pck1	2.12481669482896
ENSMUSG00000038371.16	Sbf2	1.0812234358922
ENSMUSG00000041977.19	Arhgef11	0.8653924420618
ENSMUSG00000040681.17	Hmgn1	1.11800056612283
ENSMUSG00000054000.6	Tusc1	0.811101553163479
ENSMUSG00000048486.7	Fitm2	0.13013578097287
ENSMUSG00000046718.9	Bst2	1.06157202517051
ENSMUSG00000028771.14	Ptpn12	0.335895658784804
ENSMUSG00000052392.6	Acot4	1.46156472374168
ENSMUSG00000058546.9	Rpl23a	0.926194919951788
ENSMUSG00000090000.3	Ier3ip1	0.694098128468491
ENSMUSG00000034218.17	Atm	0.421360695050722
ENSMUSG00000001039.13	B9d1	0.152234330856191
ENSMUSG00000037519.18	Ppfia1	0.397425406875181
ENSMUSG00000029570.6	Lfng	1.92090066955639
ENSMUSG00000023064.5	Sncg	0.115651014175244
ENSMUSG00000033209.18	Ttc28	0.145884040747076
ENSMUSG00000001555.11	Fkbp10	0
ENSMUSG00000007097.15	Atp1a2	1.58814613092851
ENSMUSG00000051098.7	Mblac2	0
ENSMUSG00000055322.17	Tns1	0.675784070335796
ENSMUSG00000057572.16	Zbtb8os	0.656615546713289
ENSMUSG00000025153.10	Fasn	3.13812794953531
ENSMUSG00000040040.17	Ift88	0.833767147088497
ENSMUSG00000024479.4	Mal2	1.13482851773879
ENSMUSG00000098332.3	Pigbos1	0.652500825525346
ENSMUSG00000040022.15	Rab11fip2	0.813236814501276
ENSMUSG00000055296.15	Tmem245	0.943876235703134
ENSMUSG00000032714.7	Syde1	0.535055589635348
ENSMUSG00000031483.9	Erlin2	0
ENSMUSG00000029578.16	Wipi2	0.609572303742584
ENSMUSG00000034252.15	Senp6	0.020868844463938
ENSMUSG00000048310.9	Pskh1	0.965325397578748
ENSMUSG00000034681.18	Rnps1	0.105735098004565
ENSMUSG00000074994.7	Qser1	1.08516857964336
ENSMUSG00000064202.16	Spata6l	0
ENSMUSG00000039496.9	Cdnf	1.13422239680095
ENSMUSG00000028969.11	Cdk5	0.29668306286893
ENSMUSG00000038372.15	Gmds	0.536402958252043
ENSMUSG00000045092.9	S1pr1	0.909154411996418
ENSMUSG00000040407.19	Akap9	0.412885661898652
ENSMUSG00000028975.17	Pex14	0.15874091606505
ENSMUSG00000024889.6	Rce1	0.672861722921741
ENSMUSG00000008859.9	Rala	0.516708959711766
ENSMUSG00000090258.8	Churc1	0.529381755264202
ENSMUSG00000041697.9	Cox6a1	0.561416845209972
ENSMUSG00000034744.14	Nagk	0
ENSMUSG00000015247.11	Nipsnap3b	0
ENSMUSG00000093661.2	Eif4e3	1.25880198231385
ENSMUSG00000024902.6	Mrpl11	1.33207128526649
ENSMUSG00000031393.17	Mecp2	0.732919329719151
ENSMUSG00000030254.17	Rad18	1.033030539917
ENSMUSG00000028656.15	Cap1	0.560167576376705
ENSMUSG00000037773.15	Pced1a	0.863716996508882
ENSMUSG00000008036.12	Ap2s1	2.33135928093271
ENSMUSG00000030699.17	Tbx6	0.901239378686414
ENSMUSG00000058291.15	Zfp68	0.815714919581431
ENSMUSG00000025195.10	Dnmbp	0.88142311409389
ENSMUSG00000026504.18	Sdccag8	0
ENSMUSG00000020869.9	Lrrc59	0
ENSMUSG00000060923.6	Acyp2	0.0616541747023934
ENSMUSG00000028470.11	Hint2	0.402774288074284
ENSMUSG00000020821.18	Kif1c	0
ENSMUSG00000028809.17	Srrm1	1.22928372037428
ENSMUSG00000042903.9	Foxo4	0.729223921480888
ENSMUSG00000035142.19	Nubpl	0
ENSMUSG00000034686.9	Prr7	1.23088053681305
ENSMUSG00000063077.16	Kif1b	0.750448650248588
ENSMUSG00000029029.15	Wrap73	1.01701784844854
ENSMUSG00000026924.18	Sec16a	0.493414499094674
ENSMUSG00000066682.12	Pilrb2	0.312321104259892
ENSMUSG00000032192.10	Gnb5	0.945870737212894
ENSMUSG00000089917.8	Uckl1	0.892940360304176
ENSMUSG00000028334.11	Nans	0.742718651030239
ENSMUSG00000021067.9	Sav1	1.36254704464028
ENSMUSG00000033751.6	Gadd45gip1	1.20638542072527
ENSMUSG00000040699.14	Limd2	0.274224557695275
ENSMUSG00000020877.12	Scrn2	1.44352632724495
ENSMUSG00000027255.15	Arfgap2	0.0487321589406742
ENSMUSG00000096696.2	Zfp960	1.27467581698484
ENSMUSG00000036053.18	Fmnl2	0.858552680275729
ENSMUSG00000019864.15	Rtn4ip1	0.936047276769238
ENSMUSG00000014769.11	Psmb1	0.691427652726513
ENSMUSG00000036501.8	Fam13b	0.000844091521823227
ENSMUSG00000031255.15	Sytl4	0.00226478593071649
ENSMUSG00000054091.10	1810037I17Rik	1.01334594092603
ENSMUSG00000041895.16	Wipi1	1.17534828694301
ENSMUSG00000034462.10	Pkd2	0.545439575738058
ENSMUSG00000055733.7	Nap1l3	0.13048605165312
ENSMUSG00000008958.15	Vps72	0.00883956825901492
ENSMUSG00000026548.5	Slamf9	0.372299021867424
ENSMUSG00000024664.6	Fads3	0.0373562707472142
ENSMUSG00000024188.17	Luc7l	0
ENSMUSG00000018707.14	Dync1h1	0.517871606594501
ENSMUSG00000039611.3	Pgap4	0.372412298728003
ENSMUSG00000035692.8	Isg15	3.0193395624906
ENSMUSG00000031144.16	Syp	0.564241901971231
ENSMUSG00000027030.16	Stk39	0.24428432612789
ENSMUSG00000058258.15	Idi1	1.37687479063231
ENSMUSG00000060288.14	Ppih	0.818393607013843
ENSMUSG00000030516.15	Tjp1	1.68463087231206
ENSMUSG00000034205.17	Loxl2	0.0646230477060859
ENSMUSG00000022754.7	Tmem45a	0.143001318670588
ENSMUSG00000042508.17	Dmtf1	0.161803865593589
ENSMUSG00000028517.9	Plpp3	0.124331157523958
ENSMUSG00000041161.9	Otud3	0
ENSMUSG00000016487.16	Ppfibp1	1.32797971779701
ENSMUSG00000028475.10	Spaar	1.21139959337983
ENSMUSG00000021012.17	Zc3h14	0.864322503556598
ENSMUSG00000029613.16	Eif2ak1	0.0240425119572889
ENSMUSG00000015671.12	Psma2	0.919667313226734
ENSMUSG00000003199.17	Mpnd	0.491369582332782
ENSMUSG00000003360.16	Ddx23	0.104073268190224
ENSMUSG00000023994.14	Nfya	0
ENSMUSG00000038346.19	Zfp384	0.679347438555435
ENSMUSG00000007655.17	Cav1	0.145676388497969
ENSMUSG00000032315.7	Cyp1a1	2.07046650041265
ENSMUSG00000005682.10	Pan2	1.23136752241656
ENSMUSG00000023805.18	Synj2	0.119473593114395
ENSMUSG00000005362.15	Crbn	0.679584754120473
ENSMUSG00000041361.14	Myzap	0.922392159651161
ENSMUSG00000031529.6	Tnks	0.867587257307652
ENSMUSG00000021338.18	Carmil1	1.18701698179216
ENSMUSG00000039640.8	Mrpl12	1.34245829745748
ENSMUSG00000037361.9	Sf3b6	0.716552738690931
ENSMUSG00000073412.7	Lst1	0.997350659056019
ENSMUSG00000033916.6	Chmp2a	1.43787062648672
ENSMUSG00000021250.14	Fos	0.0609862399531422
ENSMUSG00000063439.8	B9d2	0.825522111664696
ENSMUSG00000028423.16	Nfx1	0.452985079697409
ENSMUSG00000033124.17	Atg9a	1.15732398735465
ENSMUSG00000029864.8	Gstk1	0.101494454041172
ENSMUSG00000022911.12	Arl13b	1.10214212519158
ENSMUSG00000029326.14	Enoph1	0.886922958208835
ENSMUSG00000044155.12	Lsm8	0.243740453590135
ENSMUSG00000057230.15	Aak1	0.120007959605941
ENSMUSG00000032652.14	Crebl2	1.02278259465352
ENSMUSG00000025437.16	Usp33	0.370066181547914
ENSMUSG00000038005.16	Hpf1	0.613859452897215
ENSMUSG00000031059.10	Ndufb11	0.771044639307607
ENSMUSG00000032324.12	Tspan3	0
ENSMUSG00000026663.7	Atf6	0.000457439981397035
ENSMUSG00000030397.12	Mark4	0.431206318092054
ENSMUSG00000004937.7	Sgta	0.536809942658987
ENSMUSG00000049680.18	Urgcp	0.25271295305239
ENSMUSG00000020514.9	Mrpl22	0.867972700460023
ENSMUSG00000003746.17	Man1a	0.694666498512665
ENSMUSG00000021367.9	Edn1	0.818923532901749
ENSMUSG00000042462.5	Dctpp1	0.932268791137119
ENSMUSG00000031594.10	Fgl1	0
ENSMUSG00000042210.18	Abhd14a	0.193871361286681
ENSMUSG00000061815.12	Rufy4	1.41052140865626
ENSMUSG00000047875.7	Gpr157	1.08490974795105
ENSMUSG00000007039.13	Ddah2	0.45180799373723
ENSMUSG00000014195.17	Dnajc7	0.0954061161397536
ENSMUSG00000030498.16	Gas2	1.15101273784483
ENSMUSG00000067722.5	BC003965	1.01084273668186
ENSMUSG00000027811.10	4930579G24Rik	0
ENSMUSG00000033940.9	Brk1	0.938413679331195
ENSMUSG00000027248.14	Pdia3	1.24549052281165
ENSMUSG00000045045.8	Lrfn4	1.43327244006238
ENSMUSG00000062210.14	Tnfaip8	0.173435805429071
ENSMUSG00000062691.11	Cebpzos	0.495702918518412
ENSMUSG00000049323.9	Smcr8	1.03089356729186
ENSMUSG00000001627.13	Ifrd1	0.058045609325914
ENSMUSG00000006005.19	Tpr	0.553085430429392
ENSMUSG00000042851.18	Zc3h6	0.750160461215347
ENSMUSG00000027634.15	Ndrg3	1.40513176082463
ENSMUSG00000101389.2	Ms4a4a	0.463612572599815
ENSMUSG00000003810.14	Mast2	0.164100951193502
ENSMUSG00000033436.14	Armcx2	0
ENSMUSG00000041879.14	Ipo9	1.17906362682833
ENSMUSG00000008496.20	Pou2f2	1.28572352079918
ENSMUSG00000002910.12	Arrdc2	2.26729837172461
ENSMUSG00000029228.16	Lnx1	1.78389180627484
ENSMUSG00000021809.11	Nudt13	0.142015073957667
ENSMUSG00000031553.17	Adam3	0.733371434875157
ENSMUSG00000073758.11	Sh3d21	1.68893657499916
ENSMUSG00000020803.4	Txndc17	0.570046298113191
ENSMUSG00000007812.17	Zfp655	1.15580260411278
ENSMUSG00000015759.12	Cnih1	0.722320339277865
ENSMUSG00000020198.9	Ap3d1	0
ENSMUSG00000038369.15	Ncoa6	0.338897380282033
ENSMUSG00000026966.7	Ssna1	1.10603016315359
ENSMUSG00000044795.13	Cyb5d1	0
ENSMUSG00000020777.17	Acox1	1.19755476070254
ENSMUSG00000038268.5	Ovca2	1.05063183710843
ENSMUSG00000043411.16	Usp48	0.503316301265801
ENSMUSG00000038451.14	Spsb2	0.852130751852913
ENSMUSG00000047180.9	Neurl3	0.50369691361915
ENSMUSG00000029111.8	Nelfa	0.0694054767325075
ENSMUSG00000072624.4	Gm5460	2.03920701404559
ENSMUSG00000006442.11	Srm	0.706579902174896
ENSMUSG00000051989.12	Smim11	0.882771211152877
ENSMUSG00000089736.3	Tgfbr3l	1.59107317430756
ENSMUSG00000029319.9	Coq2	0.53830286744493
ENSMUSG00000029843.5	Slc13a4	1.3944215381378
ENSMUSG00000028264.17	Spaca1	0
ENSMUSG00000046532.9	Ar	0.283430806675523
ENSMUSG00000036810.17	Cnep1r1	0
ENSMUSG00000020849.14	Ywhae	0.876241118755257
ENSMUSG00000029461.18	Fam168a	0.655581120170628
ENSMUSG00000048970.10	C1galt1c1	0.856310866331918
ENSMUSG00000031950.8	Gabarapl2	0.740919633167236
ENSMUSG00000024222.18	Fkbp5	2.164700106538
ENSMUSG00000027968.12	Larp7	1.17101699960819
ENSMUSG00000050947.10	Amigo1	0.162070062057142
ENSMUSG00000022106.15	Rcbtb2	0.0563342447588924
ENSMUSG00000057342.16	Sphk2	0
ENSMUSG00000029664.11	Tfpi2	0.53530501393956
ENSMUSG00000021279.6	Cdc42bpb	0.329351481859707
ENSMUSG00000038664.17	Herc1	0.782795314841436
ENSMUSG00000039883.6	Lrrc17	0
ENSMUSG00000015127.15	Unkl	1.26019064870979
ENSMUSG00000061360.9	Phf5a	1.18443549015968
ENSMUSG00000034320.15	Slc26a2	0.937501842141206
ENSMUSG00000074406.6	Zfp628	0
ENSMUSG00000038014.8	Fam120a	0.486939053856115
ENSMUSG00000029823.17	Luc7l2	0.787520928175014
ENSMUSG00000003226.8	Ranbp2	0.121466526365895
ENSMUSG00000026520.9	Pycr2	1.21113211899137
ENSMUSG00000036026.16	Tmem63b	0
ENSMUSG00000005983.16	1700037C18Rik	0.415135613417809
ENSMUSG00000025968.17	Ndufs1	0.461374627573766
ENSMUSG00000050957.5	Insl6	0.871829600414718
ENSMUSG00000034248.8	Slc25a37	0.761899462579922
ENSMUSG00000046229.11	Scand1	1.81315828919328
ENSMUSG00000058743.7	Kcnj14	0.69723172476883
ENSMUSG00000059842.13	Zfp341	0.0806473800620164
ENSMUSG00000078348.5	Sf3b5	1.71940134153564
ENSMUSG00000026895.8	Ndufa8	1.11013882539247
ENSMUSG00000015971.6	Actr8	0.638563955196824
ENSMUSG00000040506.17	Ambra1	0.156258078693597
ENSMUSG00000050270.13	Tmem220	0.578172072861276
ENSMUSG00000021916.17	Glt8d1	0
ENSMUSG00000031446.15	Cul4a	0.739501947005431
ENSMUSG00000054150.13	Syne3	2.15638377752296
ENSMUSG00000053012.18	Krcc1	0
ENSMUSG00000008140.19	Emc10	0.301887982048528
ENSMUSG00000009281.7	Rarres2	0.534616573000417
ENSMUSG00000026458.14	Ppfia4	0.386951682020149
ENSMUSG00000002221.12	Paxip1	0.582345806289092
ENSMUSG00000024913.17	Lrp5	0.260157593184171
ENSMUSG00000031820.10	Babam1	0.856934086770119
ENSMUSG00000060675.14	Plaat3	0
ENSMUSG00000020128.16	Vps54	0.64784220243651
ENSMUSG00000040712.17	Camta2	0.413963251425476
ENSMUSG00000032777.10	Gtf3c1	0.384269329024477
ENSMUSG00000044617.9	Zbtb39	0.771593023995004
ENSMUSG00000037656.10	Slc20a2	1.09466418261117
ENSMUSG00000029012.12	Orc5	0.683632500796505
ENSMUSG00000031458.9	Coprs	0.88785862312898
ENSMUSG00000014075.16	Dynlt2b	0
ENSMUSG00000033111.17	3830406C13Rik	0
ENSMUSG00000069237.9	Fam8a1	0.94372195013462
ENSMUSG00000057738.15	Sptan1	0.280689635701586
ENSMUSG00000057375.14	Yipf1	0.600819832942277
ENSMUSG00000019970.16	Sgk1	1.62417874444464
ENSMUSG00000030714.15	Sgf29	0
ENSMUSG00000020085.16	Aifm2	0.631214517222661
ENSMUSG00000020747.19	Tmem94	1.35295049069778
ENSMUSG00000029725.11	Ppp1r35	1.37830944967557
ENSMUSG00000041720.15	Pi4ka	1.2073012893929
ENSMUSG00000041417.16	Pik3r1	1.87280012885362
ENSMUSG00000067786.17	Nnat	0
ENSMUSG00000037685.16	Atp8a1	0.321625755019984
ENSMUSG00000051864.11	Tbc1d22a	0.761935962440144
ENSMUSG00000021838.18	Samd4	0.00625684394012842
ENSMUSG00000006276.11	Eps15l1	0.308204978852629
ENSMUSG00000020963.16	Tshr	0.123796355763969
ENSMUSG00000018427.9	Ypel2	0.958779723349291
ENSMUSG00000073700.4	Klhl21	1.21892027515863
ENSMUSG00000043154.16	Ppp2r3a	0.888882491900503
ENSMUSG00000059273.10	Zc3h4	0.912774926889081
ENSMUSG00000040562.13	Gstm2	0.165882446518538
ENSMUSG00000024472.10	Dcp2	0.637279003560255
ENSMUSG00000021340.14	Gpld1	0.369570236253583
ENSMUSG00000034557.15	Zfyve9	0.578478852571654
ENSMUSG00000032602.7	Slc25a20	1.0099171274366
ENSMUSG00000057667.8	Bloc1s3	0.435534375954345
ENSMUSG00000030002.16	Dusp11	0.223159787548707
ENSMUSG00000009073.17	Nf2	0
ENSMUSG00000020743.16	Mif4gd	0
ENSMUSG00000022440.10	C1qtnf6	0
ENSMUSG00000031453.17	Rasa3	1.32642553678213
ENSMUSG00000053510.13	Nrd1	0.210196562831637
ENSMUSG00000022722.19	Arl6	0.0216226688811312
ENSMUSG00000027176.9	Cstf3	0.626908816976561
ENSMUSG00000045569.8	Mc2r	1.24870761013833
ENSMUSG00000022750.19	Klhl22	0.625565839768778
ENSMUSG00000020430.13	Pes1	0.0929621613834253
ENSMUSG00000036270.17	Edc4	0.713606568751966
ENSMUSG00000020899.17	Pfas	0.418306530894434
ENSMUSG00000041852.16	Tcf20	0.102275548634468
ENSMUSG00000040669.15	Phc1	0.704416320507691
ENSMUSG00000024236.19	Svil	0.352380095935379
ENSMUSG00000022438.7	Parvb	0
ENSMUSG00000031949.18	Adat1	0.358496530826874
ENSMUSG00000002908.18	Kcnn1	0.122147912281088
ENSMUSG00000029715.6	Pop7	1.19559384730624
ENSMUSG00000003033.16	Ap1m1	0.241910125239203
ENSMUSG00000042625.17	Safb2	0
ENSMUSG00000033739.9	Fkbpl	1.50072718156579
ENSMUSG00000020778.13	Ten1	0.364821027733667
ENSMUSG00000048756.12	Foxo3	1.20215821623557
ENSMUSG00000051234.7	Rnf7	1.07630168547973
ENSMUSG00000078919.11	Dpm1	1.1417581979046
ENSMUSG00000001445.11	Mrpl10	0.522217067012144
ENSMUSG00000029247.18	Paics	0.560646403576904
ENSMUSG00000045316.6	Fahd1	0.308621174251975
ENSMUSG00000035597.20	Prpf39	0.700636523083912
ENSMUSG00000005907.15	Pex1	0.898843020775871
ENSMUSG00000024240.14	Epc1	0.833497770305732
ENSMUSG00000032560.15	Dnajc13	0.345645374051705
ENSMUSG00000015092.10	Edf1	0.964389096352211
ENSMUSG00000028268.15	Gbp3	0.00960764147923117
ENSMUSG00000031070.16	Mrgprf	1.39216226870274
ENSMUSG00000009894.16	Snap47	0.62884793991071
ENSMUSG00000031373.5	Car5b	1.55669484253294
ENSMUSG00000039458.16	Mtmr12	0.853740081939775
ENSMUSG00000025979.14	Mob4	0.279465854727768
ENSMUSG00000018293.5	Pfn1	0.926571550931225
ENSMUSG00000003680.17	Taf6l	0.653039590572982
ENSMUSG00000029478.17	Ncor2	0
ENSMUSG00000019951.11	Uhrf1bp1l	0.854428805093948
ENSMUSG00000037916.15	Ndufv1	0.194643033456945
ENSMUSG00000063882.13	Uqcrh	1.41029333645805
ENSMUSG00000047141.6	Zfp654	0.893418150127851
ENSMUSG00000027454.11	Gins1	0.373341597355005
ENSMUSG00000072704.7	Smim10l1	0.164227241335982
ENSMUSG00000096054.4	Syne1	0.87864102786575
ENSMUSG00000028088.15	Fmo5	1.64072387104139
ENSMUSG00000003955.9	Fam162a	0.549981845244331
ENSMUSG00000017707.10	Serinc3	0.719244046080294
ENSMUSG00000051391.10	Ywhag	0.850011582487809
ENSMUSG00000042312.11	S100a13	1.63517610238331
ENSMUSG00000018398.19	Septin8	0.491009404755337
ENSMUSG00000048707.10	Tprn	0.422039527755703
ENSMUSG00000044433.17	Camsap3	0.712354344602862
ENSMUSG00000024048.16	Myl12a	0.308680907845382
ENSMUSG00000028691.13	Prdx1	1.29395858504855
ENSMUSG00000046768.14	Rhoj	0.211666732681276
ENSMUSG00000030929.18	Eri2	0.837841012333218
ENSMUSG00000008845.10	Cd163	0.484173673150684
ENSMUSG00000020346.17	Mgat1	1.06282051953594
ENSMUSG00000038068.16	Rnf144b	1.5148606125918
ENSMUSG00000024220.15	Zfp523	0.876491561623486
ENSMUSG00000026755.15	Arpc5l	0.860320163582717
ENSMUSG00000034761.16	Map4k5	0.846329395116148
ENSMUSG00000024251.11	Thada	0.0483979858308276
