Geneid	Symbol	Aged_GElaS
ENSMUSG00000026153.16	Fam135a	0.2628326331949
ENSMUSG00000021180.10	Rps6ka5	0.264149471474803
ENSMUSG00000038042.12	Ptpdc1	0.381801371608792
ENSMUSG00000046605.15	B3gntl1	0.222073920114651
ENSMUSG00000041895.16	Wipi1	0.314084138579055
ENSMUSG00000024352.13	Spata24	0.125517807819698
ENSMUSG00000027456.9	Sdcbp2	0.128902065744173
ENSMUSG00000039682.13	Lap3	0
ENSMUSG00000097487.8	Ptges3l	0.26800440760138
ENSMUSG00000026425.16	Srgap2	0.0473554543621728
ENSMUSG00000030353.16	Tead4	0.225373542605593
ENSMUSG00000026571.13	Dcaf6	0.0309376778273907
ENSMUSG00000024683.7	Mrpl16	0.0532778536607177
ENSMUSG00000045100.12	Slc25a26	0.0533539040881878
ENSMUSG00000035623.15	Rsf1	0.234921190395298
ENSMUSG00000045665.6	Mfsd5	0.327524124712941
ENSMUSG00000046841.6	Ckap4	0.0629055009646425
ENSMUSG00000066800.12	Rnasel	0.399373029189447
ENSMUSG00000020380.17	Rad50	0
ENSMUSG00000031728.11	Zfp821	0.041406869560324
ENSMUSG00000020149.18	Rab1a	0.0705681123324464
ENSMUSG00000059995.13	Atxn7l3	0.136285069624448
ENSMUSG00000034758.13	Tle6	0.141416825131752
ENSMUSG00000021217.8	Tshz3	0.187620168512299
ENSMUSG00000008200.16	Fnbp4	0.197501815312039
ENSMUSG00000036639.13	Nudt1	0.0131005848088389
ENSMUSG00000027660.17	Skil	0.359106477357485
ENSMUSG00000022340.16	Sybu	0.233371149705526
ENSMUSG00000044534.9	Ackr2	0.0518030516078599
ENSMUSG00000027073.6	Prg2	0
ENSMUSG00000027346.16	Gpcpd1	0.388059307138851
ENSMUSG00000027715.10	Ccna2	0
ENSMUSG00000029718.15	Pcolce	0.0282905673292223
ENSMUSG00000037426.19	Depdc5	0
ENSMUSG00000024240.14	Epc1	0.0598685170781161
ENSMUSG00000051984.14	Sec31b	0.334225936089874
ENSMUSG00000008136.15	Fhl2	0
ENSMUSG00000050493.9	Fam167b	0.396824552113251
ENSMUSG00000040010.11	Slc7a5	0.0213745679018319
ENSMUSG00000040746.16	Rnf167	0
ENSMUSG00000028631.8	Kcnq4	0.0503762845344377
ENSMUSG00000047067.8	Dusp28	0
ENSMUSG00000030615.13	Tmem126a	0.292856044958787
ENSMUSG00000027564.5	Cypt12	0
ENSMUSG00000038991.18	Txndc5	0.185767242937381
ENSMUSG00000051669.7	AU021092	0.139182542567516
ENSMUSG00000057388.10	Mrpl18	0.369297495983056
ENSMUSG00000005667.9	Mthfd2	0.0363488064001314
ENSMUSG00000031133.13	Arhgef6	0.209370682154603
ENSMUSG00000028096.14	Gpr89	0.224031511356981
ENSMUSG00000021012.17	Zc3h14	0.0944593291775165
ENSMUSG00000045534.5	Kcna5	0.722320656006207
ENSMUSG00000031479.10	Vps36	0.0451079728994707
ENSMUSG00000073460.6	Pnldc1	0.420746368586454
ENSMUSG00000006517.6	Mvd	0.432157031611972
ENSMUSG00000039047.18	Pigk	0
ENSMUSG00000020534.15	Shmt1	0.142528344118214
ENSMUSG00000034908.17	Sidt2	0.0366534011043623
ENSMUSG00000032594.12	Ip6k1	0.0270997005638646
ENSMUSG00000015452.15	Ager	0.271109744620248
ENSMUSG00000055407.15	Map6	0.243796143315351
ENSMUSG00000021095.6	Gsc	0.11150727333612
ENSMUSG00000046441.6	Cmtr2	0.0169249940665234
ENSMUSG00000010095.14	Slc3a2	0.0861679497571616
ENSMUSG00000075273.5	Ttc30b	0
ENSMUSG00000027460.8	Angpt4	0.295191427436893
ENSMUSG00000030560.18	Ctsc	0.0554668522461595
ENSMUSG00000057967.13	Fgf18	0
ENSMUSG00000038332.14	Sesn1	0.0373114398887528
ENSMUSG00000034235.18	Usp54	0.401443726925459
ENSMUSG00000030731.14	Syt3	0
ENSMUSG00000029798.12	Herc6	0.00846697520330483
ENSMUSG00000021484.9	Lman2	0.0481557599660604
ENSMUSG00000052707.9	Tnrc6a	0.284592729020044
ENSMUSG00000000355.14	Mcts1	0.0436509994370341
ENSMUSG00000028970.10	Abcb1b	0.228653123660052
ENSMUSG00000040734.15	Ppp1r13l	0.0865299303130846
ENSMUSG00000026974.12	Zmynd19	0.0691056358265538
ENSMUSG00000017707.10	Serinc3	0
ENSMUSG00000087403.10	Kantr	0.284783808913656
ENSMUSG00000029267.18	Mtf2	0.231175180430459
ENSMUSG00000025147.8	Mob2	0.0476528541288246
ENSMUSG00000030929.18	Eri2	0.0731978884914681
ENSMUSG00000030934.10	Oat	0
ENSMUSG00000063808.15	Gpatch1	0.169834284468359
ENSMUSG00000021678.10	F2rl1	0.278437025010665
ENSMUSG00000044337.6	Ackr3	0.0373911854594395
ENSMUSG00000022757.20	Tfg	0.121422312007341
ENSMUSG00000032667.18	Pon2	0.0225007528479433
ENSMUSG00000029735.18	Tpk1	0.238256335050922
ENSMUSG00000000127.16	Fer	0.0183025327660167
ENSMUSG00000027465.14	Tbc1d20	0
ENSMUSG00000021514.19	Zfp369	0.194493973474156
ENSMUSG00000022792.17	Yars2	0.199723987794584
ENSMUSG00000031657.17	Heatr3	0.0752897904183855
ENSMUSG00000027552.15	E2f5	0.02413108565023
ENSMUSG00000001507.17	Itga3	0.472426920684108
ENSMUSG00000029787.11	Avl9	0.287971360988218
ENSMUSG00000019487.12	Trip10	0
ENSMUSG00000031966.8	Glb1l3	0.0319601928740697
ENSMUSG00000118591.2	Gm52955	0
ENSMUSG00000043411.16	Usp48	0.179963723088947
ENSMUSG00000029179.15	Zcchc4	0.129237810588788
ENSMUSG00000063558.5	Aox1	0.527448169491519
ENSMUSG00000042834.16	Nrep	0.398677872703242
ENSMUSG00000035969.16	Rusc2	0.152487242651315
ENSMUSG00000046447.4	Camk2n1	0
ENSMUSG00000025092.8	Hspa12a	0.271078266347356
ENSMUSG00000025357.9	Dgka	0.0127684964860221
ENSMUSG00000068250.14	Amn1	0.117888821547837
ENSMUSG00000030589.16	Rasgrp4	0.3127850784774
ENSMUSG00000032324.12	Tspan3	0
ENSMUSG00000021550.7	2210016F16Rik	0.188730969297123
ENSMUSG00000046731.6	Kctd11	0.00970258964427959
ENSMUSG00000040688.17	Tbl3	0.113528908356216
ENSMUSG00000032965.12	Ift57	0.0634912925702968
ENSMUSG00000031090.15	Nadsyn1	0.147093411873416
ENSMUSG00000022292.17	Rrm2b	0.348683091822045
ENSMUSG00000064037.14	Gpn1	0.090961549953117
ENSMUSG00000037997.13	Parp11	0
ENSMUSG00000018750.15	Zbtb4	0.278182566595109
ENSMUSG00000032377.9	Plscr4	0.135822722810789
ENSMUSG00000022177.10	Haus4	0
ENSMUSG00000015133.18	Lrrk1	0.15741291295725
ENSMUSG00000034881.9	Tbxa2r	0
ENSMUSG00000051124.7	Gimap9	0.294838479936764
ENSMUSG00000036667.15	Tcaf1	0
ENSMUSG00000041354.17	Rgl2	0.125886435151244
ENSMUSG00000062329.5	Cytl1	0.0307093110618642
ENSMUSG00000026385.17	Dbi	0
ENSMUSG00000024174.10	Pot1b	0
ENSMUSG00000035469.18	Rcbtb1	0.200160995579498
ENSMUSG00000027669.15	Gnb4	0.0270241223092506
ENSMUSG00000030483.15	Cyp2b10	0.0526545428473111
ENSMUSG00000060475.14	Wtap	0.132547854731276
ENSMUSG00000040359.15	Ufl1	0.170897486822679
ENSMUSG00000030865.5	Chp2	0.0655865440537109
ENSMUSG00000022706.17	Mrpl40	0.226888252157934
ENSMUSG00000019432.16	Ddx39b	0.0209553771777666
ENSMUSG00000036596.7	Cpz	0.247957161055503
ENSMUSG00000023013.6	Aqp2	0.649158341069927
ENSMUSG00000061882.13	Ccdc62	0.415567318030161
ENSMUSG00000029344.16	Tpst2	0.264908780144024
ENSMUSG00000025203.7	Scd2	0.319700979727358
ENSMUSG00000005410.7	Mcm5	0.114240792190258
ENSMUSG00000020849.14	Ywhae	0.0698392033460988
ENSMUSG00000028496.18	Mllt3	0.0538730696827045
ENSMUSG00000036478.9	Btg1	0.437344110510839
ENSMUSG00000019951.11	Uhrf1bp1l	0.0791210191663652
ENSMUSG00000018899.18	Irf1	0.0827201720011639
ENSMUSG00000038388.15	Mpp6	0.150563603383866
ENSMUSG00000036721.15	Zscan12	0.182330559845548
ENSMUSG00000034473.15	Sec22a	0.0185225553780734
ENSMUSG00000021482.11	Prxl2c	0.0992113650800908
ENSMUSG00000074217.9	Misp3	0.0955561892117336
ENSMUSG00000039356.16	Exosc2	0
ENSMUSG00000033701.14	Acbd6	0.0565801067639873
ENSMUSG00000030244.8	Gys2	0.0401374730201938
ENSMUSG00000040842.18	Szrd1	0.0986293614522819
ENSMUSG00000092609.2	Gm20481	0
ENSMUSG00000020668.11	Kif3c	0.034396910061891
ENSMUSG00000057315.15	Arhgap24	0.360940385272563
ENSMUSG00000074215.3	Gm10643	0.0301016620526108
ENSMUSG00000042035.12	Igsf3	0.252982979761391
ENSMUSG00000026484.14	Rnf2	0.225536288117056
ENSMUSG00000002393.15	Nr2f6	0.227125171273539
ENSMUSG00000019794.14	Katna1	0.0578979801714538
ENSMUSG00000034480.19	Diaph2	0.28907706915187
ENSMUSG00000118607.2	Gm7592	0
ENSMUSG00000015501.11	Hivep2	0.00527764673483417
ENSMUSG00000046058.8	Eid2	0
ENSMUSG00000027661.5	Slc2a10	0
ENSMUSG00000022214.16	Dcaf11	0.116150457857724
ENSMUSG00000024068.9	Spast	0.0432918554241957
ENSMUSG00000020160.19	Meis1	0.247146745863751
ENSMUSG00000040749.12	Siah1b	0.0747797389477296
ENSMUSG00000029177.10	Cenpa	0.564397726476158
ENSMUSG00000026162.9	Nhej1	0.054660575700052
ENSMUSG00000015522.19	Arnt	0.296219374602563
ENSMUSG00000030869.12	Ndufab1	0.039019489924987
ENSMUSG00000051579.11	Tceal8	0.0464035179893809
ENSMUSG00000026209.16	Dnpep	0.199260985181664
ENSMUSG00000028024.15	Enpep	0.020875024636435
ENSMUSG00000033105.13	Lss	0
ENSMUSG00000020128.16	Vps54	0.1822492467325
ENSMUSG00000036572.17	Upf3b	0.325805219712985
ENSMUSG00000074582.11	Arfgef2	0.174727533910695
ENSMUSG00000013236.18	Ptprs	0.122553539849323
ENSMUSG00000074749.11	Kiz	0.186357795536518
ENSMUSG00000042766.18	Trim46	0.0480660042593987
ENSMUSG00000031467.11	Agpat5	0.133290215016188
ENSMUSG00000028278.15	Rragd	0.0532120588026341
ENSMUSG00000041000.9	Trim62	0.0603427743542111
ENSMUSG00000074472.11	Zfp872	0
ENSMUSG00000040836.16	Gpr161	0.0635527399398626
ENSMUSG00000044916.11	1700029I15Rik	0.13467220888088
ENSMUSG00000035478.15	Mbd3	0.246542223558146
ENSMUSG00000022672.9	Prkdc	0
ENSMUSG00000055334.5	Snupn	0.193982180292276
ENSMUSG00000059201.13	Lep	0.720735436918896
ENSMUSG00000054766.14	Set	0.13936110524748
ENSMUSG00000030970.17	Ctbp2	0.0108245573055062
ENSMUSG00000043448.14	Gjc2	0.0598656998819715
ENSMUSG00000058569.9	Tmed9	0.0583260964352332
ENSMUSG00000062075.14	Lmnb2	0.185782025653034
ENSMUSG00000036270.17	Edc4	0.0274922520502726
ENSMUSG00000058135.13	Gstm1	0
ENSMUSG00000021770.12	Samd8	0.264467911932528
ENSMUSG00000079508.9	Apoo	0.0810289074164567
ENSMUSG00000029674.14	Limk1	0.0486138799598515
ENSMUSG00000030403.10	Vasp	0.197016813598441
ENSMUSG00000047986.13	Palm3	0.225939704550238
ENSMUSG00000042379.9	Esm1	0.20356533450576
ENSMUSG00000020963.16	Tshr	0
ENSMUSG00000027610.18	Gss	0.10380814505527
ENSMUSG00000007655.17	Cav1	0.0336892251016798
ENSMUSG00000026856.15	Dolpp1	0.238536918737239
ENSMUSG00000002107.19	Celf2	0.274530213531446
ENSMUSG00000038872.11	Zfhx3	0.019187569601012
ENSMUSG00000001604.15	Tcea3	0.262416070191961
ENSMUSG00000028073.16	Pear1	0.0626512904885742
ENSMUSG00000022622.6	Acr	0.131432736185997
ENSMUSG00000014959.13	Gorasp2	0.197010609725227
ENSMUSG00000027546.16	Atp9a	0.0331586893576607
ENSMUSG00000020089.9	Ppa1	0.557075956956173
ENSMUSG00000039167.13	Adgrl4	0.030227266021912
ENSMUSG00000030672.13	Mylpf	0.163985646205608
ENSMUSG00000057594.13	Arl16	0.0563420753366415
ENSMUSG00000074743.5	Thbd	0
ENSMUSG00000027956.12	Tmem144	0.00587548008763667
ENSMUSG00000078532.10	Nkain1	0.254659667382265
ENSMUSG00000018459.16	Slc13a3	0.0699472286468579
ENSMUSG00000026608.14	Kctd3	0.0244122982349327
ENSMUSG00000032456.14	Nmnat3	0.281560234461449
ENSMUSG00000024587.11	Nars	0.00851683308579754
ENSMUSG00000026281.16	Dtymk	0.178999010081637
ENSMUSG00000027628.11	Aar2	0.15529854619008
ENSMUSG00000020802.9	Ube2o	0.282735208399637
ENSMUSG00000039886.9	Tmem120a	0.512670537766911
ENSMUSG00000026083.13	Eif5b	0.226528416354889
ENSMUSG00000006058.11	Snf8	0.216931902531896
ENSMUSG00000050213.7	Snip1	0.0817734698539469
ENSMUSG00000022698.18	Naa50	0.0884461689274585
ENSMUSG00000029596.14	Sdsl	0
ENSMUSG00000024768.6	Lipf	0
ENSMUSG00000018362.15	Kpna2	0.333376911369616
ENSMUSG00000035764.6	Fbxo45	0.0937825258159854
ENSMUSG00000038023.13	Atp6v0a2	0.0825934406773858
ENSMUSG00000062380.5	Tubb3	0.192452267388152
ENSMUSG00000038175.11	Mylip	0
ENSMUSG00000000805.19	Car4	0
ENSMUSG00000019143.16	Hars2	0.00991218581196163
ENSMUSG00000002985.17	Apoe	0
ENSMUSG00000027500.11	Stmn2	0.069073063574095
ENSMUSG00000043463.7	Rab9b	0.0528433569756005
ENSMUSG00000024566.11	Atp9b	0
ENSMUSG00000058385.9	H2bc8	0.171582708977711
ENSMUSG00000031916.18	Cog8	0.175723819344489
ENSMUSG00000045294.12	Insig1	0
ENSMUSG00000000282.13	Mnt	0.160687923215017
ENSMUSG00000030168.14	Adipor2	0.0324444553588585
ENSMUSG00000032733.7	Snx33	0.0571391318807491
ENSMUSG00000026843.16	Fubp3	0.227416429937429
ENSMUSG00000028330.9	Ncbp1	0.180082040891309
ENSMUSG00000027641.14	Rbl1	0
ENSMUSG00000074738.3	Fndc10	0.0390792146114635
ENSMUSG00000051323.17	Pcdh19	0.171751126793504
ENSMUSG00000021720.12	Rnf180	0.0724265611522746
ENSMUSG00000038949.9	Cnst	0.245552231793361
ENSMUSG00000056820.8	Tsnax	0.0361982820981116
ENSMUSG00000020946.14	Gosr2	0.0970045762720525
ENSMUSG00000042340.7	Ctf1	0.0829567450324758
ENSMUSG00000039740.7	Alg2	0.0118300967053364
ENSMUSG00000002017.11	Fam98a	0.0491265555174075
ENSMUSG00000029433.17	Diablo	0.0619182049316418
ENSMUSG00000060373.16	Hnrnpc	0.0621936522743164
ENSMUSG00000024194.17	Cuta	0.268390365581513
ENSMUSG00000006699.18	Cdc42	0.0701893359882439
ENSMUSG00000029475.18	Kdm2b	0.123544528170256
ENSMUSG00000019877.11	Serinc1	0.19781965868752
ENSMUSG00000036718.18	Micall2	0.00872930506694894
ENSMUSG00000033147.17	Slc22a15	0.169256791055578
ENSMUSG00000037005.17	Xpnpep2	0
ENSMUSG00000028955.4	Vamp3	0.125192389181359
ENSMUSG00000029221.16	Slc30a9	0.00863313507000855
ENSMUSG00000024030.8	Abcg1	0.191549411887434
ENSMUSG00000042015.18	Wdr41	0
ENSMUSG00000071001.5	Hrct1	0
ENSMUSG00000022041.11	Chrna2	0.233835056065475
ENSMUSG00000047528.14	Flacc1	0
ENSMUSG00000019370.11	Calm3	0.141712685762652
ENSMUSG00000069727.6	Zfp975	0.182359177658022
ENSMUSG00000026893.5	Gca	0.267787257483314
ENSMUSG00000017418.15	Arl5b	0.255170267646265
ENSMUSG00000040390.14	Map3k10	0.0531627576430542
ENSMUSG00000044526.4	Znrf4	0
ENSMUSG00000041632.8	Mrps27	0.0636139875557111
ENSMUSG00000024436.17	Mrps18b	0.290970521167553
ENSMUSG00000028608.16	Czib	0.17946994513064
ENSMUSG00000070942.9	Il1rl2	0.256510829332472
ENSMUSG00000074577.10	Ripor3	0.0461032530907462
ENSMUSG00000018401.18	Mtmr4	0.063060869189563
ENSMUSG00000002910.12	Arrdc2	0.255252848296869
ENSMUSG00000015846.16	Rxra	0.0685947294118389
ENSMUSG00000029501.15	Ankle2	0.135609567903759
ENSMUSG00000026229.18	Psmd1	0
ENSMUSG00000040714.15	Klc3	0
ENSMUSG00000022136.9	Dnajc3	0.038498757790976
ENSMUSG00000036402.14	Gng12	0.0659794220783215
ENSMUSG00000025645.9	Ccdc51	0.0145273060525978
ENSMUSG00000038260.11	Trpm4	0.0225511409383959
ENSMUSG00000020868.16	Xylt2	0.0528300273865456
ENSMUSG00000020532.19	Acaca	0.203952889438819
ENSMUSG00000021838.18	Samd4	0.0482892127004721
ENSMUSG00000040234.17	Tm7sf3	0.192367939988544
ENSMUSG00000034158.10	Lrrc58	0.396636481307035
ENSMUSG00000058355.9	Abce1	0.0203163257969038
ENSMUSG00000023947.9	Nfkbie	0.0335550767356966
ENSMUSG00000051515.12	Fam181b	0
ENSMUSG00000035772.12	Mrps2	0.0598941217797638
ENSMUSG00000027187.11	Cat	0.105241495927416
ENSMUSG00000079108.7	Srp54c	0.000288121259434686
ENSMUSG00000027784.11	Ppm1l	0.177062530049874
ENSMUSG00000005763.16	Cd247	0.325939717953761
ENSMUSG00000022594.15	Lynx1	0
ENSMUSG00000031023.6	Akip1	0.00710768444293262
ENSMUSG00000032243.9	Itga11	0
ENSMUSG00000025260.11	Hsd17b10	0
ENSMUSG00000026701.16	Prdx6	0.278427250259408
ENSMUSG00000051113.10	Fam71e1	0.0228534192137509
ENSMUSG00000024472.10	Dcp2	0
ENSMUSG00000069874.8	Irgm2	0.0250020787564853
ENSMUSG00000085139.2	A730046J19Rik	0.333291699190188
ENSMUSG00000022848.9	Slc49a4	0.126675948380369
ENSMUSG00000074457.11	S100a16	0.311580000298827
ENSMUSG00000025776.14	Crispld1	0
ENSMUSG00000038172.15	Ttc39b	0.365987608296513
ENSMUSG00000083282.4	Ctsf	0.0173824389566933
ENSMUSG00000032431.7	Crtap	0.0292477237791306
ENSMUSG00000026285.9	Pdcd1	0.294217370653335
ENSMUSG00000044037.16	Als2cl	0.103431463754599
ENSMUSG00000004328.16	Hif3a	0.149306910771987
ENSMUSG00000027466.16	Rbck1	0.154783159859612
ENSMUSG00000021901.11	Bap1	0.124077176277157
ENSMUSG00000050058.7	Prm3	0
ENSMUSG00000006732.15	Mettl1	0.0433591535999258
ENSMUSG00000038024.18	Dennd4c	0.363144542227418
ENSMUSG00000033420.13	Antxr1	0.0248885280061257
ENSMUSG00000032966.15	Fkbp1a	0.164491899467183
ENSMUSG00000042447.14	Mios	0.154123024905525
ENSMUSG00000029545.14	Acads	0.00304463885518616
ENSMUSG00000065987.13	Cd209b	0.142445014531882
ENSMUSG00000030717.10	Nupr1	0.391027419621375
ENSMUSG00000021846.10	Peli2	0.33696152695535
ENSMUSG00000038178.17	Slc43a2	0.185861673090512
ENSMUSG00000028072.7	Ntrk1	0.147343618210989
ENSMUSG00000075415.14	Fnbp1	0.178526636276883
ENSMUSG00000019732.15	Calr3	0.0364918004905209
ENSMUSG00000021461.18	Fancc	0.170530997569425
ENSMUSG00000028251.6	Tstd3	0
ENSMUSG00000031149.8	Praf2	0.226266792885656
ENSMUSG00000032040.16	Dcps	0.235019590200261
ENSMUSG00000055067.16	Smyd3	0.10885113536442
ENSMUSG00000027239.15	Mdk	0
ENSMUSG00000032096.17	Arcn1	0
ENSMUSG00000037972.8	Snn	0.0687439648571691
ENSMUSG00000021594.12	Srd5a1	0.0488150577765865
ENSMUSG00000061068.8	Mcpt4	0
ENSMUSG00000032294.18	Pkm	0.105900956385194
ENSMUSG00000038057.5	Dbil5	0
ENSMUSG00000005465.10	Il27ra	0.0345862110161844
ENSMUSG00000031954.7	Cfdp1	0.174444973654671
ENSMUSG00000021703.10	Serinc5	0.328299928459227
ENSMUSG00000031984.9	2810004N23Rik	0
ENSMUSG00000028809.17	Srrm1	0.312828074057238
ENSMUSG00000005873.7	Reep5	0.0694671698000213
ENSMUSG00000040740.8	Slc25a34	0.303983850837554
ENSMUSG00000029752.13	Asns	0
ENSMUSG00000000605.10	Clcn4	0
ENSMUSG00000029863.14	Casp2	0.180687957884029
ENSMUSG00000028654.14	Mycl	0.0647059048837184
ENSMUSG00000021270.14	Hsp90aa1	0.31107335908458
ENSMUSG00000079941.2	Cox5b-ps	0.000817075500007178
ENSMUSG00000015127.15	Unkl	0.278546939651251
ENSMUSG00000045302.14	Preb	0.13212815820083
ENSMUSG00000053965.11	Pde5a	0.252940216476575
ENSMUSG00000025955.14	Akr1cl	0.460283046755254
ENSMUSG00000040037.14	Negr1	0.346928463886055
ENSMUSG00000033355.7	Rtp4	0.382683039679425
ENSMUSG00000027528.13	Fabp9	0
ENSMUSG00000047497.11	Adamts12	0.301628549494996
ENSMUSG00000056509.11	Gm9999	0
ENSMUSG00000043154.16	Ppp2r3a	0.220680215637391
ENSMUSG00000040532.15	Abhd11	0.0781485261247331
ENSMUSG00000020566.20	Atp6v1c2	0.0373829514223125
ENSMUSG00000001870.17	Ltbp1	0.227654202726056
ENSMUSG00000058153.16	Sez6l	0
ENSMUSG00000038663.8	Fsd2	0.0590499312881098
ENSMUSG00000022978.12	Mis18a	0.161453696598262
ENSMUSG00000020706.14	Ftsj3	0.0144404139926365
ENSMUSG00000061923.5	Odf1	0
ENSMUSG00000024246.10	Thumpd2	0.0253810134669778
ENSMUSG00000057103.12	Nat8f1	0
ENSMUSG00000022110.14	Sucla2	0
ENSMUSG00000033450.9	Tagap	0.285232514528596
ENSMUSG00000026970.17	Rbms1	0.22784492955677
ENSMUSG00000046658.17	Zfp316	0.0778387980870529
ENSMUSG00000092118.2	Fancf	0.0998369853463542
ENSMUSG00000029570.6	Lfng	0.28892242282052
ENSMUSG00000031703.9	Itfg1	0
ENSMUSG00000022425.17	Enpp2	0.341939393115616
ENSMUSG00000036611.6	Eepd1	0.0741345146070013
ENSMUSG00000038860.16	Garnl3	0.133809309048481
ENSMUSG00000034686.9	Prr7	0.064476432502767
ENSMUSG00000053334.7	Ficd	0.131335796080316
ENSMUSG00000001127.13	Araf	0.133163531546927
ENSMUSG00000060639.6	H4c9	0.211041179669419
ENSMUSG00000021732.15	Fgf10	0
ENSMUSG00000045005.10	Fzd5	0.0372211999047243
ENSMUSG00000015806.13	Qdpr	0.061141377711407
ENSMUSG00000006642.4	Tcf23	0.262648910542355
ENSMUSG00000030768.13	Disp1	0.00974276146115465
ENSMUSG00000021033.12	Gstz1	0
ENSMUSG00000037926.16	Ssh2	0.427040845525919
ENSMUSG00000094445.8	1700015G11Rik	0
ENSMUSG00000023755.11	Rhebl1	0
ENSMUSG00000036299.6	BC031181	0.126880512297451
ENSMUSG00000043702.10	Pde12	0.0158042417093559
ENSMUSG00000002580.8	Mien1	0.154565353449451
ENSMUSG00000030598.16	Fbxo17	0.0177827096322605
ENSMUSG00000109293.2	Dcst2	0.03251648997667
ENSMUSG00000031897.10	Psmb10	0.376853617956645
ENSMUSG00000015755.17	Tab2	0.184163327249498
ENSMUSG00000015889.9	Lta4h	0.019430341523562
ENSMUSG00000029836.16	Cbx3	0.178518272148201
ENSMUSG00000031504.7	Rab20	0.42792825527337
ENSMUSG00000033732.11	Sf3b3	0.0767699111133585
ENSMUSG00000071103.11	1700029J07Rik	0.148526112556511
ENSMUSG00000064128.9	Cenpj	0.00773597406301619
ENSMUSG00000001844.11	Zdhhc4	0.0140484354962816
ENSMUSG00000035783.10	Acta2	0
ENSMUSG00000032051.10	Fdx1	0.0189002140107421
ENSMUSG00000042901.11	Aida	0.112547286998442
ENSMUSG00000009614.17	Sardh	0
ENSMUSG00000034258.5	Flvcr2	0.161863471553153
ENSMUSG00000078577.4	Tmco2	0
ENSMUSG00000038290.16	Smg6	0.197460235462025
ENSMUSG00000039234.12	Sec24d	0.0346988190871835
ENSMUSG00000054116.2	E130116L18Rik	0
ENSMUSG00000081769.10	Gm12216	0.0722554684305159
ENSMUSG00000005378.18	Bud23	0.21331577796857
ENSMUSG00000048756.12	Foxo3	0.287879070112218
ENSMUSG00000005682.10	Pan2	0.0629242337980367
ENSMUSG00000011958.18	Bnip2	0.0142368818698796
ENSMUSG00000049550.18	Clip1	0.139243037247139
ENSMUSG00000002325.16	Irf9	0.176107966479416
ENSMUSG00000071644.11	Eef1g	0.233489942597016
ENSMUSG00000038555.8	Reep2	0
ENSMUSG00000028318.15	Polr1e	0.15229590278769
ENSMUSG00000007872.4	Id3	0.172880779502107
ENSMUSG00000041423.17	Paqr6	0.0319353172030606
ENSMUSG00000055835.11	Zfp1	0.0636183302581329
ENSMUSG00000048376.7	F2r	0.0708235856395709
ENSMUSG00000032026.8	Rexo2	0.126631700992058
ENSMUSG00000030737.18	Slco2b1	0
ENSMUSG00000005514.15	Por	0.0215835480608623
ENSMUSG00000066191.13	Anks6	0.15676655999442
ENSMUSG00000031144.16	Syp	0
ENSMUSG00000040123.18	Zmym5	0.197183702422317
ENSMUSG00000028779.17	Pef1	0.233504153942595
ENSMUSG00000036687.14	Tmem184a	0.157874955573665
ENSMUSG00000036873.14	2410004B18Rik	0.206594128386089
ENSMUSG00000045730.5	Adrb2	0.0244055004631485
ENSMUSG00000026245.17	Farsb	0.238108680732251
ENSMUSG00000034994.11	Eef2	0.00604560734371747
ENSMUSG00000024325.9	Ring1	0.00252198557289814
ENSMUSG00000018677.10	Slc25a39	0.135732228747197
ENSMUSG00000016940.19	Kctd2	0.153611992701366
ENSMUSG00000029536.9	Gatc	0.137422623036107
ENSMUSG00000060470.8	Adgrg3	0.146015414097999
ENSMUSG00000015854.8	Cd5l	0.528138362365754
ENSMUSG00000037287.16	Tbcel	0.277489324339795
ENSMUSG00000063362.14	Alg11	0.00559993152508401
ENSMUSG00000049184.7	Purg	0.0921435871810219
ENSMUSG00000044629.6	Cnrip1	0.125505680657456
ENSMUSG00000043587.16	Pxylp1	0.0521091521798461
ENSMUSG00000034190.10	Chmp7	0.149009679485949
ENSMUSG00000028882.14	Ppp1r8	0.0969054166332577
ENSMUSG00000033114.12	Slc35d2	0.163888910594467
ENSMUSG00000057101.9	Zfp180	0.116124929108722
ENSMUSG00000027656.8	Ccn5	0
ENSMUSG00000041801.6	Phlda3	0.541852187029325
ENSMUSG00000064215.14	Ifi27	0.123295056369445
ENSMUSG00000041926.16	Rnpep	0.233933997709118
ENSMUSG00000007610.16	Gtpbp3	0.190738210427179
ENSMUSG00000032688.10	Malt1	0
ENSMUSG00000036104.13	Rab3gap1	0.232883395385639
ENSMUSG00000054808.16	Actn4	0
ENSMUSG00000063698.10	Sfxn4	0.131188572522034
ENSMUSG00000031255.15	Sytl4	0
ENSMUSG00000025736.16	Jmjd8	0.143428259644218
ENSMUSG00000000579.15	Dynlt1c	0
ENSMUSG00000037661.15	Gpr160	0
ENSMUSG00000026621.14	Mtarc1	0.183403242134383
ENSMUSG00000041165.7	Spem1	0
ENSMUSG00000034685.5	Fam171a2	0.0416051969372854
ENSMUSG00000079652.9	Fam71f2	0
ENSMUSG00000068086.7	Cyp2d9	0.235981431198465
ENSMUSG00000056692.14	Ilrun	0.00726563234367354
ENSMUSG00000031842.16	Pde4c	0.0245910598656016
ENSMUSG00000002083.14	Bbc3	0.0164975399340334
ENSMUSG00000039089.16	L3mbtl3	0.188819268582476
ENSMUSG00000007907.5	Cabs1	0
ENSMUSG00000054150.13	Syne3	0.432661713489553
